a7,code,person_need,person_know,person_job,person_edu,edu,job1,edu_knows,job_knows,edu_knows_orig,job_knows_orig,L_knows,L_knows_norm
624.0,62411.0,,0.0,,,3.0,1.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
624.0,62432.0,,0.0,,,0.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
624.0,62433.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
625.0,62510.0,1.0,1.0,0.0,,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
625.0,62511.0,2.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
625.0,62512.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
625.0,62513.0,2.0,1.0,0.0,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
625.0,62531.0,3.0,1.0,,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
625.0,62532.0,2.0,1.0,8.0,2.0,3.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
625.0,62533.0,2.0,1.0,0.0,2.0,2.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
626.0,62611.0,,0.0,,,3.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
626.0,62614.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
626.0,62615.0,,0.0,,,3.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
626.0,62671.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
626.0,62676.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
626.0,62677.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
627.0,62710.0,,0.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
627.0,62714.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
627.0,62738.0,3.0,1.0,9.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
627.0,62739.0,1.0,1.0,14.0,2.0,0.0,14.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
627.0,62740.0,2.0,1.0,5.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
628.0,62812.0,3.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
628.0,62891.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
628.0,62892.0,3.0,1.0,6.0,3.0,4.0,6.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
628.0,62897.0,2.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
628.0,62899.0,,0.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
629.0,62910.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
629.0,62911.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
629.0,62914.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
629.0,62933.0,2.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
629.0,62934.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
629.0,62935.0,,0.0,,,4.0,2.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
629.0,62972.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
630.0,63011.0,2.0,1.0,0.0,2.0,0.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
630.0,63012.0,,0.0,,,4.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
630.0,63013.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
630.0,63015.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
631.0,63112.0,2.0,1.0,0.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
631.0,63114.0,,0.0,,,3.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
631.0,63133.0,,0.0,,,1.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
631.0,63134.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
631.0,63173.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
631.0,63174.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
631.0,63175.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
632.0,63212.0,,0.0,,,4.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
632.0,63213.0,1.0,1.0,0.0,,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
632.0,63214.0,,0.0,,,4.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
632.0,63271.0,3.0,1.0,17.0,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
632.0,63272.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
633.0,63312.0,2.0,1.0,15.0,3.0,3.0,15.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
633.0,63313.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
633.0,63380.0,2.0,0.0,17.0,2.0,3.0,28.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
633.0,63381.0,3.0,1.0,0.0,3.0,3.0,,1.3972776,,1.0,,0.24347176,0.43097225
633.0,63391.0,3.0,1.0,15.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
633.0,63393.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
633.0,63394.0,3.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
634.0,63410.0,2.0,1.0,,,3.0,12.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
634.0,63412.0,1.0,1.0,0.0,,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
634.0,63415.0,1.0,1.0,0.0,2.0,0.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
634.0,63417.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
634.0,63418.0,3.0,1.0,1.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
634.0,63432.0,1.0,1.0,4.0,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
634.0,63433.0,1.0,1.0,0.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
634.0,63434.0,2.0,1.0,25.0,3.0,3.0,25.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
635.0,63510.0,2.0,1.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
635.0,63511.0,3.0,1.0,0.0,3.0,4.0,,-0.71551174,,0.0,,-0.76380396,0.098355584
635.0,63571.0,3.0,1.0,17.0,2.0,2.0,,1.3972776,,1.0,,1.2037649,0.74807465
635.0,63572.0,2.0,1.0,4.0,,2.0,,-0.71551174,,0.0,,0.19648926,0.41545796
635.0,63573.0,2.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
636.0,63610.0,3.0,1.0,1.0,3.0,3.0,1.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
636.0,63611.0,2.0,1.0,15.0,,3.0,15.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
636.0,63612.0,2.0,1.0,4.0,,4.0,20.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
636.0,63613.0,1.0,1.0,23.0,2.0,2.0,8.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
636.0,63614.0,1.0,1.0,0.0,3.0,2.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
636.0,63633.0,2.0,1.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
636.0,63634.0,3.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
637.0,63710.0,2.0,1.0,4.0,2.0,1.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
637.0,63714.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
637.0,63731.0,2.0,1.0,0.0,,2.0,,-0.71551174,,0.0,,-0.76380396,0.098355584
637.0,63732.0,3.0,1.0,,2.0,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
637.0,63733.0,3.0,1.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
638.0,63810.0,2.0,1.0,,3.0,3.0,11.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
638.0,63811.0,2.0,1.0,21.0,2.0,3.0,,-0.71551174,,0.0,,-0.76380396,0.098355584
638.0,63812.0,1.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
638.0,63813.0,1.0,1.0,14.0,,3.0,14.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
638.0,63814.0,1.0,1.0,25.0,0.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
638.0,63831.0,2.0,1.0,11.0,2.0,3.0,11.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
638.0,63832.0,1.0,1.0,,,3.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
638.0,63833.0,,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
638.0,63834.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
639.0,63910.0,3.0,1.0,9.0,3.0,4.0,9.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
639.0,63911.0,3.0,1.0,28.0,,3.0,22.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
640.0,64010.0,3.0,1.0,4.0,3.0,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
640.0,64011.0,4.0,1.0,4.0,2.0,2.0,25.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
640.0,64013.0,2.0,1.0,4.0,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
640.0,64014.0,3.0,1.0,0.0,4.0,4.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
640.0,64077.0,3.0,1.0,21.0,4.0,4.0,21.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
640.0,64079.0,4.0,1.0,18.0,3.0,4.0,18.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
640.0,64080.0,2.0,1.0,15.0,2.0,3.0,15.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
641.0,64110.0,3.0,1.0,0.0,2.0,2.0,,1.3972776,,1.0,,1.2037649,0.74807465
641.0,64111.0,3.0,1.0,0.0,3.0,3.0,25.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
641.0,64112.0,1.0,1.0,0.0,0.0,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
641.0,64113.0,,0.0,,,4.0,5.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
641.0,64131.0,3.0,1.0,28.0,3.0,3.0,28.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
641.0,64132.0,2.0,1.0,4.0,2.0,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
641.0,64133.0,2.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
642.0,64210.0,4.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
642.0,64211.0,4.0,1.0,17.0,4.0,4.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
642.0,64212.0,2.0,1.0,0.0,3.0,3.0,11.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
642.0,64213.0,2.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
642.0,64271.0,3.0,1.0,4.0,3.0,3.0,23.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
642.0,64273.0,4.0,1.0,1.0,4.0,4.0,,1.3972776,,1.0,,1.2037649,0.74807465
642.0,64275.0,4.0,1.0,9.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
642.0,64278.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
643.0,64310.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
643.0,64313.0,3.0,1.0,4.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
643.0,64314.0,3.0,1.0,18.0,3.0,3.0,18.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
643.0,64341.0,3.0,1.0,17.0,4.0,4.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
643.0,64342.0,4.0,1.0,4.0,4.0,4.0,22.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
643.0,64373.0,4.0,1.0,17.0,4.0,4.0,9.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
643.0,64374.0,3.0,1.0,2.0,4.0,4.0,2.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
644.0,64413.0,3.0,0.0,17.0,4.0,3.0,17.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
644.0,64414.0,3.0,0.0,1.0,3.0,3.0,1.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
644.0,64473.0,2.0,0.0,4.0,0.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
644.0,64474.0,4.0,1.0,9.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
644.0,64475.0,2.0,0.0,18.0,3.0,3.0,,1.3972776,,1.0,,0.24347176,0.43097225
644.0,64476.0,4.0,1.0,9.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
645.0,64512.0,3.0,0.0,17.0,4.0,3.0,14.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
645.0,64514.0,1.0,0.0,18.0,2.0,2.0,18.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
645.0,64531.0,2.0,0.0,27.0,4.0,4.0,1.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
645.0,64532.0,2.0,0.0,8.0,1.0,4.0,1.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
645.0,64571.0,2.0,0.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
645.0,64572.0,1.0,0.0,0.0,,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
645.0,64573.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
645.0,64576.0,4.0,0.0,1.0,4.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
646.0,64610.0,1.0,0.0,27.0,4.0,4.0,22.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
646.0,64611.0,1.0,0.0,0.0,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
646.0,64614.0,1.0,0.0,9.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
646.0,64672.0,2.0,0.0,17.0,4.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
646.0,64679.0,2.0,0.0,22.0,4.0,3.0,22.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
646.0,64684.0,2.0,1.0,15.0,3.0,3.0,15.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
646.0,64691.0,3.0,0.0,12.0,3.0,3.0,,1.3972776,,1.0,,0.24347176,0.43097225
647.0,64710.0,3.0,1.0,23.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
647.0,64712.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
647.0,64713.0,,0.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
647.0,64714.0,3.0,1.0,,3.0,3.0,27.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
647.0,64715.0,,0.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
647.0,64771.0,,0.0,,,4.0,1.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
647.0,64772.0,2.0,1.0,0.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
648.0,64811.0,2.0,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
648.0,64812.0,1.0,0.0,,,0.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
648.0,64814.0,2.0,0.0,0.0,,3.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
648.0,64815.0,1.0,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
648.0,64816.0,2.0,0.0,1.0,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
648.0,64831.0,2.0,0.0,9.0,,4.0,9.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
648.0,64832.0,3.0,0.0,28.0,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
649.0,64910.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
649.0,64911.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
649.0,64912.0,2.0,1.0,14.0,,3.0,14.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
649.0,64914.0,3.0,1.0,9.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
649.0,64932.0,3.0,1.0,1.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
649.0,64933.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
650.0,65010.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
650.0,65013.0,,0.0,,,2.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
650.0,65015.0,2.0,1.0,0.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
650.0,65039.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
650.0,65040.0,3.0,1.0,9.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
650.0,65041.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
650.0,65072.0,,0.0,,,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
651.0,65112.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
651.0,65135.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
651.0,65136.0,,0.0,,,0.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
651.0,65137.0,4.0,1.0,0.0,3.0,3.0,,1.3972776,,1.0,,1.2037649,0.74807465
651.0,65171.0,1.0,1.0,4.0,3.0,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
652.0,65210.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
652.0,65211.0,,0.0,,,,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
652.0,65212.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
652.0,65272.0,4.0,1.0,20.0,4.0,4.0,9.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
652.0,65273.0,3.0,1.0,4.0,3.0,3.0,18.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
652.0,65274.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
653.0,65312.0,,0.0,,,3.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
653.0,65314.0,3.0,1.0,4.0,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
653.0,65331.0,3.0,1.0,4.0,3.0,3.0,4.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
653.0,65332.0,3.0,1.0,0.0,,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
653.0,65333.0,1.0,1.0,0.0,,3.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
653.0,65334.0,2.0,1.0,0.0,2.0,2.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
653.0,65335.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
653.0,65336.0,4.0,1.0,23.0,4.0,4.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
654.0,65411.0,,1.0,,,2.0,15.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
654.0,65413.0,3.0,1.0,,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
654.0,65471.0,2.0,1.0,0.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
654.0,65472.0,3.0,1.0,17.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
654.0,65473.0,4.0,1.0,5.0,3.0,3.0,5.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
654.0,65474.0,4.0,1.0,9.0,3.0,3.0,9.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
655.0,65511.0,3.0,1.0,0.0,3.0,3.0,8.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
655.0,65512.0,,1.0,,,2.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
655.0,65513.0,2.0,1.0,0.0,3.0,3.0,25.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
655.0,65514.0,1.0,1.0,8.0,0.0,0.0,8.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
655.0,65536.0,3.0,1.0,21.0,2.0,3.0,21.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
655.0,65537.0,5.0,1.0,9.0,4.0,4.0,9.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
655.0,65538.0,4.0,1.0,17.0,3.0,2.0,12.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
655.0,65539.0,2.0,1.0,0.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
656.0,65610.0,3.0,1.0,9.0,3.0,3.0,20.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
656.0,65611.0,3.0,1.0,17.0,,3.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
656.0,65671.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
656.0,65672.0,3.0,1.0,4.0,,1.0,4.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
657.0,65711.0,2.0,1.0,0.0,,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
657.0,65712.0,,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
657.0,65713.0,3.0,1.0,13.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
657.0,65773.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
657.0,65776.0,,0.0,,,,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
657.0,65777.0,,0.0,,,4.0,2.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
657.0,65778.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
658.0,65813.0,1.0,1.0,8.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
658.0,65814.0,2.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
658.0,65815.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
658.0,65872.0,,0.0,,,1.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
