a7,rouge,geo_stratum,jontax,stratum_jon,commune,joncomp2016,chef_collect_types,chef_collect_ever,salongo_freq,chef_collect_proptax_ever,appoint_yr,chef_stratum,chef_collect_stratum,stratum,stratum_count,treatment,rand1,rank1,count1,numtoselect1_control,probleft2_control,rand2,probleft3_control,numtoselect1_central,probleft2_central,probleft3_central,numtoselect1_local,probleft2_local,probleft3_local,numtoselect1_centralwinfo,probleft2_centralwinfo,numtoselect1_centralxlocal,probleft2_centralxlocal,probleft3_centralwinfo,rand3,order_treatment
321.0,0.0,3.0,1.0,32.0,3.0,2.0,0.2,0.2,4.0,0.0,2005.6,2.0,1.0,8.0,9.0,1.0,0.00474331241645054,1.0,9.0,0.1264044943820223,0.1264044943820223,0.00474331241645054,,2.8205128205128207,0.8205128205128207,,,,,,,,,,0.3585502862164346,33.0
304.0,0.0,3.0,1.0,28.0,2.0,2.0,0.0,0.0,2.3333333333333335,0.0,1996.1666666666667,1.0,1.0,8.0,9.0,1.0,0.16876593650488336,2.0,9.0,0.1264044943820223,0.1264044943820223,0.16876593650488336,,2.8205128205128207,0.8205128205128207,,,,,,,,,,0.9735552761149867,110.0
325.0,1.0,3.0,0.0,32.0,3.0,1.0,0.5,0.5,2.3333333333333335,0.6666666666666666,2008.3333333333333,2.0,2.0,7.0,5.0,1.0,0.47714445412820583,1.0,4.0,0.0702247191011235,0.0702247191011235,0.47714445412820583,,1.2535612535612537,0.2535612535612537,,,,,,,,,,0.6826395962393054,76.0
302.0,0.0,3.0,0.0,29.0,2.0,1.0,0.0,0.0,2.6666666666666665,0.0,1990.1666666666667,2.0,1.0,6.0,6.0,1.0,0.051197627662637246,1.0,6.0,0.0842696629213482,0.0842696629213482,0.051197627662637246,,1.8803418803418805,0.8803418803418805,,,,,,,,,,0.5176946116034883,56.0
241.0,0.0,2.0,1.0,4.0,2.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.0,2010.1666666666667,1.0,1.0,5.0,18.0,1.0,0.09186619198490098,2.0,18.0,0.2528089887640446,0.2528089887640446,0.09186619198490098,,5.641025641025641,0.6410256410256414,,,,,,,,,,0.5534108670503898,61.0
236.0,0.0,2.0,1.0,6.0,5.0,2.0,0.3333333333333333,0.3333333333333333,3.8333333333333335,1.0,2006.6666666666667,2.0,1.0,5.0,18.0,1.0,0.06848934065166057,1.0,18.0,0.2528089887640446,0.2528089887640446,0.06848934065166057,,5.641025641025641,0.6410256410256414,,,,,,,,,,0.47502583022695244,47.0
233.0,0.0,2.0,1.0,4.0,1.0,2.0,0.5,0.5,5.0,1.0,1998.1666666666667,1.0,1.0,5.0,18.0,1.0,0.2983440297569081,3.0,18.0,0.2528089887640446,0.2528089887640446,0.2983440297569081,,5.641025641025641,0.6410256410256414,,,,,,,,,,0.2875572236908327,27.0
216.0,0.0,2.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.6666666666666666,3.8333333333333335,1.0,2000.3333333333333,2.0,1.0,5.0,18.0,1.0,0.42717414796243725,5.0,18.0,0.2528089887640446,0.2528089887640446,0.42717414796243725,,5.641025641025641,0.6410256410256414,,,,,,,,,,0.7807423719943288,87.0
211.0,0.0,2.0,1.0,5.0,2.0,2.0,0.6666666666666666,0.5,3.1666666666666665,1.0,2007.6666666666667,2.0,1.0,5.0,18.0,1.0,0.3899253702172979,4.0,18.0,0.2528089887640446,0.2528089887640446,0.3899253702172979,,5.641025641025641,0.6410256410256414,,,,,,,,,,0.660426460015003,71.0
225.0,0.0,2.0,0.0,6.0,1.0,1.0,0.16666666666666666,0.16666666666666666,2.6666666666666665,1.0,2010.8333333333333,1.0,1.0,4.0,12.0,1.0,0.033948812582215715,1.0,12.0,0.1685393258426964,0.1685393258426964,0.033948812582215715,,3.760683760683761,0.7606837606837611,,,,,,,,,,0.9300865122001859,107.0
221.0,0.0,2.0,0.0,6.0,2.0,1.0,0.8333333333333334,0.6666666666666666,3.5,1.0,2008.8333333333333,2.0,1.0,4.0,12.0,1.0,0.31716976109736283,3.0,12.0,0.1685393258426964,0.1685393258426964,0.31716976109736283,,3.760683760683761,0.7606837606837611,,,,,,,,,,0.48742697044921435,52.0
209.0,0.0,2.0,0.0,4.0,2.0,1.0,0.5,0.5,3.6666666666666665,1.0,2014.6666666666667,2.0,1.0,4.0,12.0,1.0,0.3157325002456276,2.0,12.0,0.1685393258426964,0.1685393258426964,0.3157325002456276,,3.760683760683761,0.7606837606837611,,,,,,,,,,0.28559472591223833,26.0
206.0,0.0,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,2012.3333333333333,1.0,1.0,3.0,17.0,1.0,0.008402959362857065,1.0,17.0,0.2387640449438199,0.2387640449438199,0.008402959362857065,,5.3276353276353285,0.32763532763532854,,,,,,,,,,0.026954464706803294,5.0
117.0,0.0,1.0,1.0,2.0,1.0,2.0,0.25,0.25,4.0,0.5,2002.75,2.0,1.0,3.0,17.0,1.0,0.21382669007817368,4.0,17.0,0.2387640449438199,0.2387640449438199,0.21382669007817368,,5.3276353276353285,0.32763532763532854,,,,,,,,,,0.07338673196572187,11.0
116.0,0.0,1.0,1.0,3.0,1.0,2.0,0.5,0.5,4.0,1.0,2013.0,1.0,1.0,3.0,17.0,1.0,0.14581143723093837,3.0,17.0,0.2387640449438199,0.2387640449438199,0.14581143723093837,,5.3276353276353285,0.32763532763532854,,,,,,,,,,0.8673793989025543,95.0
113.0,0.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,3.1666666666666665,0.5,2005.5,1.0,1.0,3.0,17.0,1.0,0.22857926212828683,5.0,17.0,0.2387640449438199,0.2387640449438199,0.22857926212828683,,5.3276353276353285,0.32763532763532854,,,,,,,,,,0.5012153472470676,55.0
109.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.5,2002.8333333333333,1.0,1.0,3.0,17.0,1.0,0.06162662774272187,2.0,17.0,0.2387640449438199,0.2387640449438199,0.06162662774272187,,5.3276353276353285,0.32763532763532854,,,,,,,,,,0.050451741508021564,7.0
205.0,0.0,1.0,0.0,2.0,2.0,1.0,0.4,0.4,2.6,1.0,2012.0,1.0,2.0,2.0,6.0,1.0,0.013960705371529714,1.0,5.0,0.0842696629213482,0.0842696629213482,0.013960705371529714,,1.566951566951567,0.566951566951567,,,,,,,,,,0.6568559401923307,69.0
108.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,3.5,0.0,2005.8333333333333,1.0,1.0,1.0,7.0,1.0,0.16648393082507618,1.0,7.0,0.0983146067415729,0.0983146067415729,0.16648393082507618,,2.193732193732194,0.19373219373219408,,,,,,,,,,0.655300069818496,68.0
106.0,0.0,1.0,0.0,3.0,1.0,1.0,0.5,0.3333333333333333,3.3333333333333335,0.0,1994.3333333333333,2.0,1.0,1.0,7.0,1.0,0.17887508256591478,2.0,7.0,0.0983146067415729,0.0983146067415729,0.17887508256591478,,2.193732193732194,0.19373219373219408,,,,,,,,,,0.013008478272565571,3.0
685.0,0.0,12.0,1.0,13.0,5.0,1.0,1.2,0.6,3.0,1.0,2003.6,2.0,1.0,32.0,19.0,1.0,0.9430319195315747,19.0,19.0,0.2668539325842693,0.2668539325842693,0.9430319195315747,,5.954415954415955,0.9544159544159552,,,,,,,,,,0.7924444581164428,89.0
308.0,0.0,3.0,0.0,28.0,2.0,1.0,0.0,0.0,3.0,0.0,1996.0,2.0,1.0,6.0,6.0,1.0,0.8548450524078147,6.0,6.0,0.0842696629213482,0.0842696629213482,0.8548450524078147,,1.8803418803418805,0.8803418803418805,,,,,,,,,,0.7696098498324092,85.0
346.0,0.0,4.0,1.0,15.0,3.0,1.0,0.6666666666666666,0.5,2.1666666666666665,1.0,2008.0,1.0,2.0,12.0,9.0,1.0,0.932806849421599,9.0,9.0,0.1264044943820223,0.1264044943820223,0.932806849421599,,2.8205128205128207,0.8205128205128207,,,,,,,,,,0.752071788164358,82.0
245.0,0.0,4.0,1.0,29.0,2.0,1.0,0.5,0.3333333333333333,3.6666666666666665,0.6666666666666666,2006.8333333333333,1.0,1.0,11.0,9.0,1.0,0.7924444581164428,9.0,9.0,0.1264044943820223,0.1264044943820223,0.7924444581164428,,2.8205128205128207,0.8205128205128207,,,,,,,,,,0.38977079341034904,37.0
300.0,0.0,3.0,1.0,29.0,2.0,1.0,0.0,0.0,3.1666666666666665,0.0,1990.1666666666667,2.0,1.0,8.0,9.0,1.0,0.87101147098938,9.0,9.0,0.1264044943820223,0.1264044943820223,0.87101147098938,,2.8205128205128207,0.8205128205128207,,,,,,,,,,0.19104637360386179,19.0
688.0,0.0,11.0,0.0,15.0,5.0,1.0,1.0,0.6666666666666666,3.3333333333333335,1.0,1996.0,2.0,1.0,28.0,12.0,1.0,0.9651137919040963,12.0,12.0,0.1685393258426964,0.1685393258426964,0.9651137919040963,,3.760683760683761,0.7606837606837611,,,,,,,,,,0.38790832615102955,36.0
224.0,0.0,2.0,0.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,3.5,1.0,2009.6666666666667,2.0,1.0,4.0,12.0,1.0,0.9158248240269081,12.0,12.0,0.1685393258426964,0.1685393258426964,0.9158248240269081,,3.760683760683761,0.7606837606837611,,,,,,,,,,0.4985495794490399,54.0
552.0,0.0,7.0,1.0,7.0,5.0,1.0,0.3333333333333333,0.3333333333333333,3.5,1.0,2008.0,1.0,1.0,19.0,15.0,1.0,0.9660538414605696,15.0,15.0,0.2106741573033705,0.2106741573033705,0.9660538414605696,,4.700854700854701,0.700854700854701,,,,,,,,,,0.15526085584416738,16.0
576.0,0.0,7.0,0.0,12.0,5.0,1.0,0.0,0.0,4.0,0.0,1982.0,2.0,1.0,18.0,15.0,1.0,0.9029082030072438,15.0,15.0,0.2106741573033705,0.2106741573033705,0.9029082030072438,,4.700854700854701,0.700854700854701,,,,,,,,,,0.40741190043088904,42.0
231.0,0.0,2.0,1.0,4.0,1.0,1.0,0.16666666666666666,0.16666666666666666,4.5,1.0,2003.0,1.0,1.0,5.0,18.0,1.0,0.9239729519128103,18.0,18.0,0.2528089887640446,0.2528089887640446,0.9239729519128103,,5.641025641025641,0.6410256410256414,,,,,,,,,,0.3628009031662939,34.0
611.0,0.0,9.0,0.0,21.0,5.0,1.0,0.3333333333333333,0.16666666666666666,3.8333333333333335,0.5,2012.6666666666667,1.0,1.0,22.0,6.0,1.0,0.843469954469965,5.0,5.0,0.0842696629213482,0.0842696629213482,0.843469954469965,,1.566951566951567,0.566951566951567,,,,,,,,,,0.8719745014323766,97.0
114.0,0.0,1.0,0.0,2.0,1.0,1.0,0.5,0.5,4.0,1.0,2008.5,1.0,2.0,2.0,6.0,1.0,0.8644653005382822,5.0,5.0,0.0842696629213482,0.0842696629213482,0.8644653005382822,,1.566951566951567,0.566951566951567,,,,,,,,,,0.22193762301637643,21.0
360.0,0.0,5.0,0.0,13.0,3.0,1.0,0.3333333333333333,0.16666666666666666,3.0,1.0,2003.1666666666667,1.0,1.0,13.0,14.0,1.0,0.9291907537532585,14.0,14.0,0.1966292134831458,0.1966292134831458,0.9291907537532585,,4.387464387464388,0.38746438746438816,,,,,,,,,,0.49281078141027235,53.0
6093.0,0.0,9.0,0.0,21.0,5.0,1.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,1.0,2007.6666666666667,1.0,2.0,23.0,5.0,1.0,0.6885254879700146,4.0,4.0,0.0702247191011235,0.0702247191011235,0.6885254879700146,,1.2535612535612537,0.2535612535612537,,,,,,,,,,0.0883062121574053,12.0
368.0,0.0,11.0,1.0,14.0,3.0,2.0,0.5,0.5,2.25,1.0,2000.75,1.0,2.0,30.0,8.0,1.0,0.6350276025455531,7.0,7.0,0.1123595505617976,0.1123595505617976,0.6350276025455531,,2.193732193732194,0.19373219373219408,,,,,,,,,,0.932806849421599,108.0
528.0,0.0,6.0,1.0,8.0,1.0,2.0,0.0,0.0,4.0,0.0,2014.0,2.0,1.0,16.0,10.0,1.0,0.955396050186404,10.0,10.0,0.140449438202247,0.140449438202247,0.955396050186404,,3.133903133903134,0.13390313390313402,,,,,,,,,,0.5296535627788174,58.0
238.0,0.0,5.0,1.0,6.0,2.0,2.0,0.5,0.5,3.6666666666666665,1.0,2005.6666666666667,1.0,1.0,14.0,16.0,1.0,0.9089189882440664,16.0,16.0,0.2247191011235952,0.2247191011235952,0.9089189882440664,,5.014245014245015,0.014245014245014787,,,,,,,,,,0.44980984730080864,45.0
703.0,0.0,12.0,1.0,13.0,5.0,2.0,0.0,0.0,4.0,1.0,2004.5,2.0,1.0,32.0,19.0,2.0,0.5955696235359972,5.0,13.0,0.2668539325842693,0.2668539325842693,0.5955696235359972,,5.954415954415955,0.9544159544159552,,5.933609958506223,0.9336099585062234,,,,,,,0.8920541551378961,100.0
692.0,0.0,12.0,1.0,14.0,5.0,2.0,0.8333333333333334,0.5,2.3333333333333335,1.0,2004.3333333333333,2.0,1.0,32.0,19.0,2.0,0.5828097715146253,3.0,13.0,0.2668539325842693,0.2668539325842693,0.5828097715146253,,5.954415954415955,0.9544159544159552,,5.933609958506223,0.9336099585062234,,,,,,,0.8137623860081994,94.0
687.0,0.0,12.0,1.0,14.0,5.0,2.0,1.0,0.6,3.0,1.0,2004.4,2.0,1.0,32.0,19.0,2.0,0.38461593376148795,2.0,13.0,0.2668539325842693,0.2668539325842693,0.38461593376148795,,5.954415954415955,0.9544159544159552,,5.933609958506223,0.9336099585062234,,,,,,,0.38472689473933486,40.0
682.0,0.0,12.0,1.0,14.0,5.0,2.0,0.16666666666666666,0.16666666666666666,2.0,1.0,2001.5,2.0,1.0,32.0,19.0,2.0,0.2534528848601926,1.0,13.0,0.2668539325842693,0.2668539325842693,0.2534528848601926,,5.954415954415955,0.9544159544159552,,5.933609958506223,0.9336099585062234,,,,,,,0.05592218832038942,7.0
567.0,0.0,12.0,1.0,10.0,5.0,2.0,0.5,0.5,2.8333333333333335,1.0,2005.5,1.0,1.0,32.0,19.0,2.0,0.5862074013343231,4.0,13.0,0.2668539325842693,0.2668539325842693,0.5862074013343231,,5.954415954415955,0.9544159544159552,,5.933609958506223,0.9336099585062234,,,,,,,0.9291907537532585,104.0
695.0,0.0,12.0,0.0,14.0,5.0,1.0,0.6666666666666666,0.5,3.3333333333333335,1.0,2009.0,2.0,1.0,31.0,10.0,2.0,0.05343830811315187,1.0,7.0,0.140449438202247,0.140449438202247,0.05343830811315187,,3.133903133903134,0.13390313390313402,,3.195020746887966,0.1950207468879661,,,,,,,0.591696225037574,65.0
522.0,0.0,12.0,0.0,9.0,5.0,1.0,0.2,0.2,4.4,1.0,2012.8,1.0,1.0,31.0,10.0,2.0,0.1452288166045551,2.0,7.0,0.140449438202247,0.140449438202247,0.1452288166045551,,3.133903133903134,0.13390313390313402,,3.195020746887966,0.1950207468879661,,,,,,,0.7514713937063283,82.0
501.0,0.0,12.0,0.0,5.0,5.0,1.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.0,2005.0,2.0,1.0,31.0,10.0,2.0,0.20295963056999955,3.0,7.0,0.140449438202247,0.140449438202247,0.20295963056999955,,3.133903133903134,0.13390313390313402,,3.195020746887966,0.1950207468879661,,,,,,,0.626109645080528,70.0
675.0,0.0,11.0,1.0,14.0,5.0,2.0,0.4,0.2,3.0,1.0,2015.0,2.0,2.0,30.0,8.0,2.0,0.4120304262787676,1.0,4.0,0.1123595505617976,0.1123595505617976,0.4120304262787676,,2.193732193732194,0.19373219373219408,,1.825726141078838,0.8257261410788379,,,,,,,0.5172225426122593,56.0
696.0,0.0,11.0,1.0,15.0,5.0,2.0,0.3333333333333333,0.3333333333333333,4.0,0.6666666666666666,2008.8333333333333,1.0,1.0,29.0,9.0,2.0,0.006653976123461747,1.0,7.0,0.1264044943820223,0.1264044943820223,0.006653976123461747,,2.8205128205128207,0.8205128205128207,,3.195020746887966,0.1950207468879661,,,,,,,0.8883571566347565,99.0
680.0,0.0,11.0,1.0,14.0,5.0,2.0,0.0,0.0,1.5,0.7777777777777777,2004.5,1.0,1.0,29.0,9.0,2.0,0.09939358084655658,2.0,7.0,0.1264044943820223,0.1264044943820223,0.09939358084655658,,2.8205128205128207,0.8205128205128207,,3.195020746887966,0.1950207468879661,,,,,,,0.46207289889916303,52.0
677.0,0.0,11.0,1.0,14.0,5.0,2.0,0.0,0.0,2.0,0.7777777777777777,2015.0,1.0,1.0,29.0,9.0,2.0,0.1557021676247604,3.0,7.0,0.1264044943820223,0.1264044943820223,0.1557021676247604,,2.8205128205128207,0.8205128205128207,,3.195020746887966,0.1950207468879661,,,,,,,0.7834762144974882,90.0
691.0,0.0,11.0,0.0,14.0,5.0,1.0,0.8333333333333334,0.5,3.0,1.0,2001.1666666666667,2.0,1.0,28.0,12.0,2.0,0.3446828020550069,3.0,8.0,0.1685393258426964,0.1685393258426964,0.3446828020550069,,3.760683760683761,0.7606837606837611,,3.651452282157676,0.6514522821576758,,,,,,,0.5523782845438475,61.0
380.0,0.0,11.0,0.0,14.0,3.0,1.0,0.5,0.3333333333333333,4.5,1.0,2007.1666666666667,2.0,1.0,28.0,12.0,2.0,0.31897893615593664,2.0,8.0,0.1685393258426964,0.1685393258426964,0.31897893615593664,,3.760683760683761,0.7606837606837611,,3.651452282157676,0.6514522821576758,,,,,,,0.9095748056733047,103.0
375.0,0.0,11.0,0.0,15.0,3.0,1.0,0.0,0.0,3.6666666666666665,0.9666666666666666,2004.1666666666667,,1.0,28.0,12.0,2.0,0.31568569303574245,1.0,8.0,0.1685393258426964,0.1685393258426964,0.31568569303574245,,3.760683760683761,0.7606837606837611,,3.651452282157676,0.6514522821576758,,,,,,,0.09134694906114815,10.0
670.0,0.0,10.0,1.0,15.0,5.0,2.0,0.0,0.0,3.8333333333333335,0.9833333333333333,2007.6666666666667,1.0,1.0,27.0,18.0,2.0,0.06354433506250612,2.0,13.0,0.2528089887640446,0.2528089887640446,0.06354433506250612,,5.641025641025641,0.6410256410256414,,5.933609958506223,0.9336099585062234,,,,,,,0.9089189882440664,102.0
663.0,0.0,10.0,1.0,18.0,5.0,1.0,0.3333333333333333,0.3333333333333333,3.8333333333333335,1.0,2009.3333333333333,2.0,1.0,27.0,18.0,2.0,0.03178034833770671,1.0,13.0,0.2528089887640446,0.2528089887640446,0.03178034833770671,,5.641025641025641,0.6410256410256414,,5.933609958506223,0.9336099585062234,,,,,,,0.028188902540352223,2.0
658.0,0.0,10.0,1.0,18.0,5.0,1.0,0.16666666666666666,0.16666666666666666,3.1666666666666665,1.0,2006.6666666666667,1.0,1.0,27.0,18.0,2.0,0.21065765922508206,5.0,13.0,0.2528089887640446,0.2528089887640446,0.21065765922508206,,5.641025641025641,0.6410256410256414,,5.933609958506223,0.9336099585062234,,,,,,,0.7656308344963155,85.0
655.0,0.0,10.0,1.0,16.0,5.0,1.0,0.5,0.5,4.0,1.0,2013.0,1.0,1.0,27.0,18.0,2.0,0.13168314464892916,3.0,13.0,0.2528089887640446,0.2528089887640446,0.13168314464892916,,5.641025641025641,0.6410256410256414,,5.933609958506223,0.9336099585062234,,,,,,,0.6155451375931279,69.0
653.0,0.0,10.0,1.0,17.0,5.0,1.0,0.6666666666666666,0.6666666666666666,5.166666666666667,1.0,2010.0,1.0,1.0,27.0,18.0,2.0,0.13985409668171223,4.0,13.0,0.2528089887640446,0.2528089887640446,0.13985409668171223,,5.641025641025641,0.6410256410256414,,5.933609958506223,0.9336099585062234,,,,,,,0.2974891387805375,28.0
664.0,0.0,10.0,0.0,7.0,5.0,1.0,2.0,1.0,0.0,1.0,1999.0,2.0,1.0,26.0,12.0,2.0,0.5945349379187191,4.0,9.0,0.1685393258426964,0.1685393258426964,0.5945349379187191,,3.760683760683761,0.7606837606837611,,4.1078838174273855,0.10788381742738551,,,,,,,0.3846801551211364,39.0
661.0,0.0,10.0,0.0,18.0,5.0,1.0,0.8333333333333334,0.6666666666666666,3.5,0.75,2013.6666666666667,2.0,1.0,26.0,12.0,2.0,0.41203634651554955,2.0,9.0,0.1685393258426964,0.1685393258426964,0.41203634651554955,,3.760683760683761,0.7606837606837611,,4.1078838174273855,0.10788381742738551,,,,,,,0.5565741250645823,62.0
645.0,0.0,10.0,0.0,18.0,5.0,1.0,0.16666666666666666,0.16666666666666666,4.166666666666667,1.0,2006.0,2.0,1.0,26.0,12.0,2.0,0.2495157292139073,1.0,9.0,0.1685393258426964,0.1685393258426964,0.2495157292139073,,3.760683760683761,0.7606837606837611,,4.1078838174273855,0.10788381742738551,,,,,,,0.7298312603501641,80.0
644.0,0.0,10.0,0.0,18.0,5.0,1.0,0.16666666666666666,0.16666666666666666,3.0,1.0,2001.0,1.0,1.0,26.0,12.0,2.0,0.5379300185989614,3.0,9.0,0.1685393258426964,0.1685393258426964,0.5379300185989614,,3.760683760683761,0.7606837606837611,,4.1078838174273855,0.10788381742738551,,,,,,,0.6593316966352117,72.0
6101.0,1.0,9.0,1.0,21.0,5.0,1.0,0.3333333333333333,0.16666666666666666,2.8333333333333335,1.0,2017.5,1.0,2.0,25.0,9.0,2.0,0.44416034408340177,2.0,7.0,0.1264044943820223,0.1264044943820223,0.44416034408340177,,2.8205128205128207,0.8205128205128207,,3.195020746887966,0.1950207468879661,,,,,,,0.7434661242907582,81.0
601.0,0.0,9.0,1.0,10.0,5.0,2.0,0.25,0.25,4.75,1.0,2001.5,2.0,2.0,25.0,9.0,2.0,0.09837792711116633,1.0,7.0,0.1264044943820223,0.1264044943820223,0.09837792711116633,,2.8205128205128207,0.8205128205128207,,3.195020746887966,0.1950207468879661,,,,,,,0.4521989394697966,51.0
588.0,0.0,9.0,1.0,12.0,5.0,2.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,1.0,2006.3333333333333,1.0,2.0,25.0,9.0,2.0,0.4991207582061924,3.0,7.0,0.1264044943820223,0.1264044943820223,0.4991207582061924,,2.8205128205128207,0.8205128205128207,,3.195020746887966,0.1950207468879661,,,,,,,0.1824752327118867,20.0
613.0,0.0,9.0,1.0,20.0,5.0,1.0,0.0,0.0,3.2,0.0,2009.2,1.0,1.0,24.0,10.0,2.0,0.2632417679349178,3.0,7.0,0.140449438202247,0.140449438202247,0.2632417679349178,,3.133903133903134,0.13390313390313402,,3.195020746887966,0.1950207468879661,,,,,,,0.4291325080014009,46.0
612.0,1.0,9.0,1.0,20.0,5.0,1.0,0.0,0.0,3.75,0.0,2011.5,1.0,1.0,24.0,10.0,2.0,0.21605519746704693,1.0,7.0,0.140449438202247,0.140449438202247,0.21605519746704693,,3.133903133903134,0.13390313390313402,,3.195020746887966,0.1950207468879661,,,,,,,0.783940083105897,91.0
600.0,0.0,9.0,1.0,10.0,5.0,2.0,0.0,0.0,3.6666666666666665,0.0,2007.6666666666667,1.0,1.0,24.0,10.0,2.0,0.2325872879912695,2.0,7.0,0.140449438202247,0.140449438202247,0.2325872879912695,,3.133903133903134,0.13390313390313402,,3.195020746887966,0.1950207468879661,,,,,,,0.43244862483934277,47.0
6091.0,0.0,9.0,0.0,21.0,5.0,1.0,0.0,0.0,4.0,0.0,2000.0,1.0,1.0,22.0,6.0,2.0,0.7649556163828396,1.0,3.0,0.0842696629213482,0.0842696629213482,0.7649556163828396,,1.566951566951567,0.566951566951567,,1.3692946058091284,0.36929460580912843,,,,,,,0.04939926182934007,4.0
634.0,0.0,8.0,1.0,18.0,5.0,1.0,0.5,0.25,3.75,1.0,2003.0,2.0,1.0,21.0,16.0,2.0,0.1552101900323598,3.0,11.0,0.2247191011235952,0.2247191011235952,0.1552101900323598,,5.014245014245015,0.014245014245014787,,5.020746887966804,0.020746887966804017,,,,,,,0.5646998309379777,63.0
622.0,0.0,8.0,1.0,19.0,5.0,2.0,0.3333333333333333,0.3333333333333333,3.0,1.0,2001.3333333333333,1.0,1.0,21.0,16.0,2.0,0.07402507091128407,1.0,11.0,0.2247191011235952,0.2247191011235952,0.07402507091128407,,5.014245014245015,0.014245014245014787,,5.020746887966804,0.020746887966804017,,,,,,,0.9364295997876629,105.0
618.0,0.0,8.0,1.0,19.0,5.0,2.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.0,2001.1666666666667,1.0,1.0,21.0,16.0,2.0,0.17807818679739162,4.0,11.0,0.2247191011235952,0.2247191011235952,0.17807818679739162,,5.014245014245015,0.014245014245014787,,5.020746887966804,0.020746887966804017,,,,,,,0.775040809475514,86.0
585.0,0.0,8.0,1.0,10.0,5.0,2.0,1.0,1.0,3.0,1.0,2007.0,2.0,1.0,21.0,16.0,2.0,0.14958022840429563,2.0,11.0,0.2247191011235952,0.2247191011235952,0.14958022840429563,,5.014245014245015,0.014245014245014787,,5.020746887966804,0.020746887966804017,,,,,,,0.752354619683192,83.0
583.0,0.0,8.0,1.0,11.0,5.0,2.0,0.16666666666666666,0.16666666666666666,3.3333333333333335,1.0,1999.8333333333333,1.0,1.0,21.0,16.0,2.0,0.39536088033898154,5.0,11.0,0.2247191011235952,0.2247191011235952,0.39536088033898154,,5.014245014245015,0.014245014245014787,,5.020746887966804,0.020746887966804017,,,,,,,0.39536088033898154,41.0
616.0,0.0,8.0,0.0,21.0,5.0,1.0,0.6666666666666666,0.6666666666666666,3.8333333333333335,1.0,1997.1666666666667,1.0,1.0,20.0,14.0,2.0,0.04939926182934007,1.0,10.0,0.1966292134831458,0.1966292134831458,0.04939926182934007,,4.387464387464388,0.38746438746438816,,4.564315352697095,0.5643153526970952,,,,,,,0.14958022840429563,16.0
615.0,0.0,8.0,0.0,20.0,5.0,1.0,0.5,0.5,3.1666666666666665,1.0,1994.8333333333333,1.0,1.0,20.0,14.0,2.0,0.43244862483934277,4.0,10.0,0.1966292134831458,0.1966292134831458,0.43244862483934277,,4.387464387464388,0.38746438746438816,,4.564315352697095,0.5643153526970952,,,,,,,0.17807818679739162,19.0
602.0,0.0,8.0,0.0,10.0,5.0,1.0,0.6666666666666666,0.6666666666666666,2.5,1.0,2002.3333333333333,2.0,1.0,20.0,14.0,2.0,0.4291325080014009,3.0,10.0,0.1966292134831458,0.1966292134831458,0.4291325080014009,,4.387464387464388,0.38746438746438816,,4.564315352697095,0.5643153526970952,,,,,,,0.6867625238113929,77.0
586.0,0.0,8.0,0.0,10.0,5.0,1.0,0.5,0.5,3.6666666666666665,1.0,2004.8333333333333,2.0,1.0,20.0,14.0,2.0,0.1824752327118867,2.0,10.0,0.1966292134831458,0.1966292134831458,0.1824752327118867,,4.387464387464388,0.38746438746438816,,4.564315352697095,0.5643153526970952,,,,,,,0.7776918002365499,88.0
575.0,0.0,7.0,1.0,10.0,1.0,1.0,0.0,0.0,4.0,0.0,1982.0,2.0,1.0,19.0,15.0,2.0,0.5565741250645823,4.0,10.0,0.2106741573033705,0.2106741573033705,0.5565741250645823,,4.700854700854701,0.700854700854701,,4.564315352697095,0.5643153526970952,,,,,,,0.07402507091128407,9.0
563.0,0.0,7.0,1.0,9.0,5.0,2.0,0.16666666666666666,0.16666666666666666,3.3333333333333335,0.3333333333333333,2002.0,1.0,1.0,19.0,15.0,2.0,0.3846801551211364,3.0,10.0,0.2106741573033705,0.2106741573033705,0.3846801551211364,,4.700854700854701,0.700854700854701,,4.564315352697095,0.5643153526970952,,,,,,,0.5726913814097802,64.0
560.0,0.0,7.0,1.0,9.0,5.0,2.0,0.16666666666666666,0.16666666666666666,3.8333333333333335,1.0,2004.6666666666667,2.0,1.0,19.0,15.0,2.0,0.2974891387805375,2.0,10.0,0.2106741573033705,0.2106741573033705,0.2974891387805375,,4.700854700854701,0.700854700854701,,4.564315352697095,0.5643153526970952,,,,,,,0.6605231035035365,73.0
