a7,chef_tribe,chef_subtribe,chef_y36,col1_tribe,col1_subtribe,col1_y36,col2_tribe,col2_subtribe,col2_y36
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
615.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
616.0,LULUWA,,DEMBA,.,,.,LUNTU,,DIMBELENGE
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
617.0,,,,LULUWA,,DEMBA,LULUWA,,KAZUMBA
