Month,Tmt,a7,multipoly,days_carto_2poly,days_collection_2poly,days_consult,days_all_2poly,days_carto_1poly,days_collect_1poly,days_consult_1poly,days_all_1poly,col_code_1,col_type_1,chief_code1,col_code_2,col_type_2,chief_code2,col1_today,col1_key,col1_start,col1_end,col1_a3,col1_a4,col1_chef_code2,col1_chefcheck,col1_asstcheck,col1_code,col1_code2,col1_y3,col1_consent7,col1_y7,col1_tribe,col1_tribe_o,col1_subtribe,col1_subtribe_o,col1_religion,col1_religion_other,col1_born_kga,col1_move_kga,col1_commune,col1_quartier,col1_y34a,col1_y34b,col1_y34,col1_y35,col1_y36,col1_occupation,col1_occupation_other,col1_what_otheract,col1_what_otheract_other,col1_inc_mo,col1_inc_wk,col1_possessions,col1_hh_size,col1_y9,col1_y10,col1_c10,col1_c11,col1_c12,col1_c13,col1_c14,col1_tshilup,col1_read3,col1_read4,col1_frenchp,col1_read6,col1_read7,col1_type_start,col1_type_end,col1_red_ngo,col1_red_state,col1_red_poor,col1_red_if,col1_red_prog,col1_tax_who1,col1_tax_who2,col1_tax_who3,col1_tax_who4,col1_tax_who5,col1_tax_who6,col1_tax_who7,col1_provide1,col1_provide1_other,col1_provide2,col1_provide2_other,col1_provide3,col1_provide3_other,col1_provide4,col1_provide4_other,col1_provide5,col1_provide5_other,col1_provide6,col1_provide6_other,col1_provide7,col1_provide7_other,col1_state_cap1,col1_state_cap2,col1_trust2,col1_trust4,col1_trust5,col1_trust6,col1_trust7,col1_gov_resp,col1_corr14_end,col1_b1,col1_b2,col1_b3,col1_gov1_end,col1_gov2_end,col1_wtp_1500,col1_wtp_2000,col1_wtp_2500,col1_wtp_3000,col1_job,col1_job_other,col1_years,col1_months,col1_position,col1_position_other,col1_fam_dgrkoc,col1_fam_dgrkoc_who,col1_fam_dgrkoc_who_other,col1_fam_gov,col1_fam_gov_who,col1_fam_gov_who_other,col1_connection,col1_connection_other,col1_beep1,col1_beep1_other,col1_beep2,col1_beep2_other,col1_z18,col1_lang2,col1_metainstanceid,col1_codecheck,col1_assist_chef_know,col1_assist_chef_know_other,col1_assist_chef_yrs,col1_assist_chef_live,col1_chef_assist_know,col1_chef_assist_know_other,col1_chef_assist_yrs,col1_chef_assist_life,col1_available,col1_replace,col1_reason_replace,col1_replaced_code,col1_replaced_code2,col1_codecheck_replace,col1_date,col1_date_f,col1_type,col1_short_label,col1_value_label,col1_keep,col1_labelEnglish,col1_tot_complete,col1_colcode,col1_colcode_chef,col1_colcode_assis,col1_dup_code,col1_dup_chefcode,col1_replace_assis,col1_dup_assis,col1_d1,col1_d2,col1_d3,col1_d4,col1_d5,col1_d6,col1_d7,col1_d8,col1_d9,col1_d10,col1_d11,col1_d12,col1_flag_WTP,col1_grade,col1_campaign_time,dup,col2_today,col2_key,col2_start,col2_end,col2_a3,col2_a4,col2_chef_code2,col2_chefcheck,col2_asstcheck,col2_code,col2_code2,col2_y3,col2_consent7,col2_y7,col2_tribe,col2_tribe_o,col2_subtribe,col2_subtribe_o,col2_religion,col2_religion_other,col2_born_kga,col2_move_kga,col2_commune,col2_quartier,col2_y34a,col2_y34b,col2_y34,col2_y35,col2_y36,col2_occupation,col2_occupation_other,col2_what_otheract,col2_what_otheract_other,col2_inc_mo,col2_inc_wk,col2_possessions,col2_hh_size,col2_y9,col2_y10,col2_c10,col2_c11,col2_c12,col2_c13,col2_c14,col2_tshilup,col2_read3,col2_read4,col2_frenchp,col2_read6,col2_read7,col2_type_start,col2_type_end,col2_red_ngo,col2_red_state,col2_red_poor,col2_red_if,col2_red_prog,col2_tax_who1,col2_tax_who2,col2_tax_who3,col2_tax_who4,col2_tax_who5,col2_tax_who6,col2_tax_who7,col2_provide1,col2_provide1_other,col2_provide2,col2_provide2_other,col2_provide3,col2_provide3_other,col2_provide4,col2_provide4_other,col2_provide5,col2_provide5_other,col2_provide6,col2_provide6_other,col2_provide7,col2_provide7_other,col2_state_cap1,col2_state_cap2,col2_trust2,col2_trust4,col2_trust5,col2_trust6,col2_trust7,col2_gov_resp,col2_corr14_end,col2_b1,col2_b2,col2_b3,col2_gov1_end,col2_gov2_end,col2_wtp_1500,col2_wtp_2000,col2_wtp_2500,col2_wtp_3000,col2_job,col2_job_other,col2_years,col2_months,col2_position,col2_position_other,col2_fam_dgrkoc,col2_fam_dgrkoc_who,col2_fam_dgrkoc_who_other,col2_fam_gov,col2_fam_gov_who,col2_fam_gov_who_other,col2_connection,col2_connection_other,col2_beep1,col2_beep1_other,col2_beep2,col2_beep2_other,col2_z18,col2_lang2,col2_metainstanceid,col2_codecheck,col2_assist_chef_know,col2_assist_chef_know_other,col2_assist_chef_yrs,col2_assist_chef_live,col2_chef_assist_know,col2_chef_assist_know_other,col2_chef_assist_yrs,col2_chef_assist_life,col2_available,col2_replace,col2_reason_replace,col2_replaced_code,col2_replaced_code2,col2_codecheck_replace,col2_date,col2_date_f,col2_type,col2_short_label,col2_value_label,col2_keep,col2_labelEnglish,col2_tot_complete,col2_colcode,col2_colcode_chef,col2_colcode_assis,col2_dup_code,col2_dup_chefcode,col2_replace_assis,col2_dup_assis,col2_d1,col2_d2,col2_d3,col2_d4,col2_d5,col2_d6,col2_d7,col2_d8,col2_d9,col2_d10,col2_d11,col2_d12,col2_flag_WTP,col2_grade,col2_campaign_time
3,2,615,1.0,4.0,19.0,0.0,23.0,2.0,9.5,0.0,11.5,230.0,2,60383.0,,3,,2018-06-01,uuid:0c705f95-21fc-4a9c-94e0-78f5ded4db9a,2018-06-01 14:38:59,2018-06-01 15:15:03,"Jun 1, 2018",2:39:00 PM,60383.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,1.0,1.0,.,.,5.0,3.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,2.0,2.0,600.0,400.0,8.0,7.0,6.0,4.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,,.,0,2.0,uuid:0c705f95-21fc-4a9c-94e0-78f5ded4db9a,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,230.0,230.0,630.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2019-02-25,uuid:48bac8a6-8164-425f-b35f-2b47f634e776,2019-02-25 09:13:35,2019-02-25 09:53:30,"Feb 25, 2019",9:13:00 AM,60383.0,,0.0,,,1.0,1.0,60.0,LUNTU,.,,Bakua Lule,3,,0.0,1984.0,Kananga,Plateau,1.0,,4.0,,DIMBELENGE,18,,,,112000.0,28000.0,3,9.0,3.0,4.0,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,2.0,2.0,.,.,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2,,2.0,,2.0,,1,,3,,2.0,,1,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,1000.0,10.0,7.0,5.0,4.0,,,,,.,.,,.,.,,.,.,,,1,,,,0,2.0,uuid:48bac8a6-8164-425f-b35f-2b47f634e776,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,324.0,,,445.0,,,0.0,,,,,,,,,,,,,,,2.0
3,2,618,1.0,4.0,19.0,0.0,23.0,2.0,9.5,0.0,11.5,230.0,2,60383.0,,3,,2018-06-01,uuid:0c705f95-21fc-4a9c-94e0-78f5ded4db9a,2018-06-01 14:38:59,2018-06-01 15:15:03,"Jun 1, 2018",2:39:00 PM,60383.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,1.0,1.0,.,.,5.0,3.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,2.0,2.0,600.0,400.0,8.0,7.0,6.0,4.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,,.,0,2.0,uuid:0c705f95-21fc-4a9c-94e0-78f5ded4db9a,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,230.0,230.0,630.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2019-02-25,uuid:48bac8a6-8164-425f-b35f-2b47f634e776,2019-02-25 09:13:35,2019-02-25 09:53:30,"Feb 25, 2019",9:13:00 AM,60383.0,,0.0,,,1.0,1.0,60.0,LUNTU,.,,Bakua Lule,3,,0.0,1984.0,Kananga,Plateau,1.0,,4.0,,DIMBELENGE,18,,,,112000.0,28000.0,3,9.0,3.0,4.0,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,2.0,2.0,.,.,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2,,2.0,,2.0,,1,,3,,2.0,,1,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,1000.0,10.0,7.0,5.0,4.0,,,,,.,.,,.,.,,.,.,,,1,,,,0,2.0,uuid:48bac8a6-8164-425f-b35f-2b47f634e776,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,324.0,,,445.0,,,0.0,,,,,,,,,,,,,,,2.0
3,2,645,1.0,6.0,15.0,0.0,21.0,3.0,7.5,0.0,10.5,242.0,2,64491.0,135.0,3,,2018-06-02,uuid:c1a43fee-7fff-4edc-b473-1ad3082a4f87,2018-06-02 14:43:47,2018-06-02 15:37:05,"Jun 2, 2018",2:44:00 PM,64491.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,1.0,2.0,.,.,4.0,3.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,4.0,2.0,250.0,750.0,10.0,3.0,1.0,0.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,5,.,0,1.0,uuid:c1a43fee-7fff-4edc-b473-1ad3082a4f87,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,242.0,242.0,642.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-12,uuid:b667d784-37d2-4d94-8661-b19cd7da9a32,2018-06-12 11:26:47,2018-06-12 11:58:13,"Jun 12, 2018",10:26:00 AM,64491.0,,1.0,,,1.0,1.0,41.0,LULUWA,.,,Bakua nkole,3,,1.0,,Kananga,Kamayi,0.0,,4.0,,DIBAYA,4,,,,60000.0,40000.0,3 4,2.0,3.0,6.0,OK,1.0,1.0,0.0,0.0,OK,1.0,1.0,OK,1.0,1.0,.,.,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2,,3.0,,3.0,,1,,1,,8.0,,4,,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,700.0,300.0,8.0,7.0,6.0,5.0,,,,,.,.,,.,.,,.,.,,,6,,6,,0,2.0,uuid:b667d784-37d2-4d94-8661-b19cd7da9a32,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,,,,445.0,,,0.0,,,,,,,,,,,,,,,0.0
3,2,648,1.0,6.0,15.0,0.0,21.0,3.0,7.5,0.0,10.5,242.0,2,64491.0,135.0,3,,2018-06-02,uuid:c1a43fee-7fff-4edc-b473-1ad3082a4f87,2018-06-02 14:43:47,2018-06-02 15:37:05,"Jun 2, 2018",2:44:00 PM,64491.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,1.0,2.0,.,.,4.0,3.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,4.0,2.0,250.0,750.0,10.0,3.0,1.0,0.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,5,.,0,1.0,uuid:c1a43fee-7fff-4edc-b473-1ad3082a4f87,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,242.0,242.0,642.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-12,uuid:b667d784-37d2-4d94-8661-b19cd7da9a32,2018-06-12 11:26:47,2018-06-12 11:58:13,"Jun 12, 2018",10:26:00 AM,64491.0,,1.0,,,1.0,1.0,41.0,LULUWA,.,,Bakua nkole,3,,1.0,,Kananga,Kamayi,0.0,,4.0,,DIBAYA,4,,,,60000.0,40000.0,3 4,2.0,3.0,6.0,OK,1.0,1.0,0.0,0.0,OK,1.0,1.0,OK,1.0,1.0,.,.,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2,,3.0,,3.0,,1,,1,,8.0,,4,,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,700.0,300.0,8.0,7.0,6.0,5.0,,,,,.,.,,.,.,,.,.,,,6,,6,,0,2.0,uuid:b667d784-37d2-4d94-8661-b19cd7da9a32,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,,,,445.0,,,0.0,,,,,,,,,,,,,,,0.0
3,2,661,0.0,4.0,19.0,0.0,23.0,4.0,19.0,0.0,23.0,232.0,2,66187.0,207.0,3,,2018-06-01,uuid:d7a88c22-450a-4a44-89f6-d191325717d0,2018-06-01 15:35:11,2018-06-01 15:57:59,"Jun 1, 2018",3:35:00 PM,66187.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,2.0,1.0,.,.,5.0,3.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,1.0,2.0,800.0,200.0,7.0,5.0,3.0,2.0,.,.,,,.,.,,.,.,,.,.,.,.,.,.,,.,Il va s'acheter le telephone.,2.0,uuid:d7a88c22-450a-4a44-89f6-d191325717d0,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,232.0,232.0,632.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-22,uuid:f2bdc141-69c1-4ee1-94fc-a55c4530f164,2018-06-22 14:34:09,2018-06-22 15:13:02,"Jun 22, 2018",1:34:00 PM,66187.0,,1.0,,,1.0,1.0,42.0,LULUWA,.,47.0,,3,,0.0,1980.0,Kananga,Kamayi Douane.,1.0,,4.0,,DIBAYA,9,,,,90000.0,21000.0,3,4.0,3.0,6.0,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,2.0,2.0,.,.,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,2.0,,2.0,,2,,2,,2.0,,2,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,500.0,500.0,5.0,4.0,3.0,1.0,,,,,.,.,,.,.,,.,.,,,,,,,Il a perdu son telephone.,2.0,uuid:f2bdc141-69c1-4ee1-94fc-a55c4530f164,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,,,,445.0,,,0.0,,,,,,,,,,,,,,,1.0
3,2,696,0.0,4.0,19.0,0.0,23.0,4.0,19.0,0.0,23.0,214.0,2,69646.0,0.0,3,,2018-05-31,uuid:0115948d-82a1-49b5-b72e-aa4c6c1694e2,2018-05-31 09:26:02,,"May 31, 2018",9:26:00 AM,69646.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,0.0,1.0,OK,1.0,1.0,OK,1.0,1.0,.,.,5.0,5.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,3.0,2.0,2.0,800.0,200.0,7.0,6.0,5.0,4.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,,.,0,2.0,uuid:0115948d-82a1-49b5-b72e-aa4c6c1694e2,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,214.0,214.0,614.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-25,uuid:ac5d3c8c-572b-4401-9e22-3962845b4ee8,2018-06-25 16:52:43,2018-06-25 17:44:07,"Jun 25, 2018",3:52:00 PM,69646.0,,1.0,,,1.0,1.0,67.0,LULUWA,.,,Bakua Mushilu,2,,0.0,1960.0,Kananga,Bianchi,1.0,,4.0,,KANANGA,17,,,,99000.0,24000.0,3,5.0,3.0,6.0,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,2.0,2.0,.,.,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2,,2.0,,2.0,,2,,3,,8.0,,2,,0.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,500.0,500.0,7.0,6.0,5.0,4.0,,,,,.,.,,.,.,,.,.,,,6,,6,,0,2.0,uuid:ac5d3c8c-572b-4401-9e22-3962845b4ee8,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,,,,445.0,,,0.0,,,,,,,,,,,,,,,1.0
3,2,6091,1.0,6.0,17.0,0.0,23.0,3.0,8.5,0.0,11.5,255.0,2,61189.0,,3,,2018-06-05,uuid:866b0515-5e69-42b3-8af7-fc8bb62229c3,2018-06-05 11:25:55,2018-06-05 17:33:17,"Jun 5, 2018",11:26:00 AM,61189.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,0.0,OK,2.0,1.0,OK,3.0,4.0,.,.,4.0,5.0,1.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,1.0,2.0,900.0,100.0,5.0,4.0,3.0,1.0,.,.,,,.,.,,.,.,,.,.,.,.,1,.,1,.,0,2.0,uuid:866b0515-5e69-42b3-8af7-fc8bb62229c3,,,,,,,,,,1.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,255.0,255.0,655.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,220,0.0,3.0,18.0,0.0,21.0,3.0,18.0,0.0,21.0,64.0,1,,274.0,2,22088.0,2018-04-13,uuid:68c51a7f-2f65-4735-9ca4-ca3cd7b19434,2018-04-13 11:27:03,2018-04-13 12:11:28,"Apr 13, 2018",3:27:00 PM,,,,56.0,56.0,1.0,1.0,28.0,BINDI,,,,2,,0.0,2010.0,Kananga,Apolo,0.0,,4.0,,DIMBELENGE,27,,,,48000.0,30000.0,0,5.0,4.0,5.0,OK,1.0,0.0,0.0,0.0,OK,2.0,2.0,OK,3.0,3.0,11:27:04,11:27:04,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1,,1.0,,7.0,,1,,7,,2.0,,2,,0.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,200.0,800.0,7.0,5.0,3.0,1.0,0,,0.0,9.0,3,,0.0,.,.,0.0,.,.,9999,,1,.,1,.,0,1.0,uuid:68c51a7f-2f65-4735-9ca4-ca3cd7b19434,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,64.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-07,uuid:f0de6648-b14b-4d63-8309-acef90ce4875,2018-06-07 10:03:29,2018-06-07 10:32:13,"Jun 7, 2018",10:03:00 AM,22088.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,2.0,1.0,.,.,5.0,5.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,1.0,2.0,500.0,500.0,7.0,6.0,5.0,4.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,,.,0,2.0,uuid:f0de6648-b14b-4d63-8309-acef90ce4875,,,,,,,,,,2.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,274.0,274.0,674.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0
3,4,227,0.0,5.0,18.0,0.0,23.0,5.0,18.0,0.0,23.0,72.0,1,,218.0,2,22952.0,2018-04-26,uuid:26c9fb91-0ea3-4692-8c87-06d099f32292,2018-04-26 09:22:23,2018-04-26 10:01:01,"Apr 26, 2018",9:29:00 AM,,,,87.0,87.0,1.0,1.0,37.0,LULUWA,.,47.0,,1,,0.0,1997.0,Kananga,Malandji,1.0,,4.0,,KAZUMBA,other,Stagiaire à la DGRKOC,.,.,145000.0,15000.0,3,3.0,4.0,3.0,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,1.0,1.0,09:22:27,09:22:27,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1,,1.0,,1.0,,1,,1,,1.0,,1,,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,995.0,8.0,5.0,3.0,1.0,0,,0.0,10.0,3,,0.0,,,0.0,,,9999,,1,.,1,.,0,1.0,uuid:26c9fb91-0ea3-4692-8c87-06d099f32292,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,72.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-05-31,uuid:db02254b-e3d3-4379-b390-119e334be0c9,2018-05-31 13:34:59,,"May 31, 2018",1:35:00 PM,22952.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,0.0,1.0,1.0,OK,1.0,1.0,OK,1.0,1.0,.,.,4.0,5.0,3.0,1.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,1.0,1.0,2.0,200.0,800.0,8.0,6.0,5.0,3.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,4,.,0,2.0,uuid:db02254b-e3d3-4379-b390-119e334be0c9,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,218.0,218.0,618.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0
3,4,318,0.0,2.0,20.0,0.0,22.0,2.0,20.0,0.0,22.0,52.0,1,,,2,3196.0,2018-04-11,uuid:0d417642-db2e-4db8-ae2c-1d1282bce06c,2018-04-11 10:42:12,2018-04-11 11:30:55,"Apr 11, 2018",10:43:00 AM,,,,73.0,73.0,1.0,1.0,34.0,LUALUA,,,,1,,0.0,1989.0,Kananga,Malandji,1.0,,4.0,,DEMBA,22,,,,150000.0,20000.0,1 3 4 5 6,2.0,4.0,3.0,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,1.0,1.0,10:42:13,10:42:13,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2,,2.0,,5.0,,2,,7,,2.0,,2,,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,200.0,7.0,5.0,4.0,3.0,0,,3.0,3.0,3,,0.0,.,.,0.0,.,.,9999,,1,.,1,.,Il est vraiment apte,1.0,uuid:0d417642-db2e-4db8-ae2c-1d1282bce06c,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,52.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-05-31,uuid:8bb50394-81fb-41cb-aeb6-8d27fd13184f,2018-05-31 11:25:02,,"May 31, 2018",11:25:00 AM,3196.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,0.0,0.0,OK,1.0,2.0,OK,2.0,2.0,.,.,4.0,4.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,3.0,2.0,700.0,300.0,8.0,5.0,3.0,2.0,.,.,,,.,.,,.,.,,.,.,.,.,.,.,3,.,0,2.0,uuid:8bb50394-81fb-41cb-aeb6-8d27fd13184f,,,,,,,,,,2.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,216.0,216.0,616.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0
3,4,378,0.0,2.0,21.0,0.0,23.0,2.0,21.0,0.0,23.0,91.0,1,,269.0,2,37890.0,2018-05-21,uuid:42ce0977-0346-4443-921c-d937e4a038c0,2018-05-21 13:56:28,2018-05-21 14:34:52,"May 21, 2018",1:58:00 PM,,,,112.0,112.0,1.0,1.0,26.0,BINDI,.,,,1,,0.0,2008.0,Kananga,Malandji,1.0,,4.0,,KAZUMBA,4,,.,.,300000.0,32000.0,1 3 4,2.0,4.0,5.0,OK,1.0,0.0,0.0,1.0,OK,2.0,2.0,OK,2.0,2.0,13:56:29,13:56:29,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,,8.0,,1.0,,1,,4,,1.0,,1,,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,800.0,200.0,9.0,7.0,6.0,5.0,0,,3.0,3.0,2,,0.0,,,1.0,3,,6,,1,.,1,.,0,1.0,uuid:42ce0977-0346-4443-921c-d937e4a038c0,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,91.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-06,uuid:b9a8113b-7777-42ce-be75-454118e4af2b,2018-06-06 14:49:14,2018-06-06 15:05:29,"Jun 6, 2018",2:49:00 PM,37890.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,0.0,0.0,0.0,0.0,OK,2.0,2.0,OK,2.0,2.0,.,.,3.0,3.0,2.0,4.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,1.0,1.0,2.0,1000.0,0.0,4.0,3.0,2.0,0.0,.,.,,,.,.,,.,.,,.,.,.,.,1,.,1,.,0,1.0,uuid:b9a8113b-7777-42ce-be75-454118e4af2b,,,,,,,,,,2.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,269.0,269.0,669.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0
