start,end,today,activity,chef_code,a7,a7b,chef_on_time,chef_late_min,chef_know1,chef_know2,chef_know3,chef_know4,chef_duty1,chef_duty2,chef_duty3,chef_duty4,chef_duty5,chef_duty6,chef_duty7,chef_duty8,chef_obed,chef_client,chef_obed2,coll_act_prior_vote,coll_act_prior_1,coll_act_prior_rel_1,coll_act_prior_2,coll_act_prior_rel_2,coll_act_prior_3,coll_act_prior_rel_3,coll_act_prior_4,coll_act_prior_rel_4,coll_act_prior_5,coll_act_prior_rel_5,coll_act_prior_6,coll_act_prior_rel_6,coll_act_prior_7,coll_act_prior_rel_7,coll_act_prior_8,coll_act_prior_rel_8,key,person1_need,person2_need,person3_need,person4_need,person5_need,person6_need,person7_need,person8_need,person9_need,person10_know,person10_showname,person10_realname,person10_job,person10_edu,person10_need,person11_need,person12_need,person13_need,person14_need,person15_need,coll_act_prior,coll_act_prior_rel,person1_know,person1_showname,person1_realname,person1_job,person1_edu,person2_know,person2_showname,person2_realname,person2_job,person2_edu,person3_know,person3_showname,person3_realname,person3_job,person3_edu,person4_know,person4_showname,person4_realname,person4_job,person4_edu,person5_know,person5_showname,person5_realname,person5_job,person5_edu,person6_know,person6_showname,person6_realname,person6_job,person6_edu,person7_know,person7_showname,person7_realname,person7_job,person7_edu,person8_know,person8_showname,person8_realname,person8_job,person8_edu,person9_know,person9_showname,person9_realname,person9_job,person9_edu,person11_know,person11_showname,person11_realname,person11_job,person11_edu,person12_know,person12_showname,person12_realname,person12_job,person12_edu,person13_know,person13_showname,person13_realname,person13_job,person13_edu,person14_know,person14_showname,person14_realname,person14_job,person14_edu,person15_know,person15_showname,person15_realname,person15_job,person15_edu
2019-08-05 22:20:52,2019-08-05 23:38:07,2019-08-05,4,3762,374,374,2,,3,7,5,9,0,0,1,0,2,2,1,1,1.0,4.0,2,0,,,,,,,,,,,,,,,,,uuid:6b57ef3f-be7f-41bd-99d8-a4de2263b225/G4-R2[1],,3.0,1.0,,2.0,,,2.0,3.0,1.0,,0.0,8.0,3.0,3.0,,2.0,4.0,,,,,0,1.0,,,,1,,0.0,4.0,3.0,1,,0.0,0.0,0.0,0,1.0,,,,1,,0.0,8.0,2.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,0.0,8.0,2.0,1.0,,0.0,25.0,3.0,0.0,1.0,,,,1.0,,0.0,4.0,2.0,1.0,,0.0,17.0,3.0,,,,,,,,,,
2019-07-08 09:17:47,2019-07-08 09:49:51,2019-07-08,4,37688,375,375,1,,6,3,3,8,0,2,2,0,3,3,2,0,1.0,4.0,0,0,,,,,,,,,,,,,,,,,uuid:54898d7b-4e39-43f5-a363-c9aad4e99a63/G9-R2[1],,,2.0,,3.0,,2.0,2.0,3.0,1.0,,1.0,25.0,2.0,3.0,2.0,2.0,,,,,,0,0.0,,,,0,0.0,,,,1,,1.0,0.0,3.0,0,0.0,,,,1,,1.0,9.0,3.0,0.0,0.0,,,,1.0,,1.0,25.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,,,1.0,,1.0,25.0,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-08-05 22:20:52,2019-08-05 23:38:07,2019-08-05,4,3762,376,376,2,,3,7,5,9,0,0,1,0,2,2,1,1,1.0,4.0,2,0,,,,,,,,,,,,,,,,,uuid:6b57ef3f-be7f-41bd-99d8-a4de2263b225/G4-R2[2],3.0,,3.0,4.0,,3.0,3.0,4.0,4.0,1.0,,0.0,5.0,3.0,3.0,3.0,3.0,,,,,,1,,1.0,4.0,3.0,0,1.0,,,,1,,0.0,4.0,3.0,1,,1.0,17.0,4.0,0,1.0,,,,1.0,,1.0,9.0,3.0,1.0,,0.0,23.0,3.0,1.0,,1.0,18.0,4.0,1.0,,0.0,17.0,4.0,1.0,,1.0,9.0,4.0,1.0,,0.0,0.0,3.0,,,,,,,,,,,,,,,
2019-07-29 09:31:18,2019-07-29 10:14:33,2019-07-29,4,37890,377,377,1,,3,6,7,4,1,0,2,1,1,3,3,1,2.0,2.0,0,4,,,,,,,,,,,,,,,,,uuid:768c25fc-35c1-4b6e-9a6d-51a9c4b10ca2/G4-R2[1],,,2.0,3.0,2.0,,,3.0,,1.0,,1.0,17.0,3.0,3.0,1.0,2.0,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,2.0,0,0.0,,0.0,3.0,0,0.0,,4.0,2.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,17.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,2.0,,,,,,,,,,,,,,,
2019-07-29 09:31:18,2019-07-29 10:14:33,2019-07-29,4,37890,378,378,1,,3,6,7,4,1,0,2,1,1,3,3,1,2.0,2.0,0,4,,,,,,,,,,,,,,,,,uuid:768c25fc-35c1-4b6e-9a6d-51a9c4b10ca2/G4-R2[2],2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,15.0,3.0,2.0,1.0,2.0,,,,,,0,0.0,,0.0,3.0,1,,1.0,8.0,2.0,0,0.0,,25.0,2.0,1,,1.0,8.0,2.0,1,,1.0,24.0,2.0,1.0,,1.0,23.0,3.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,1.0,,1.0,17.0,3.0,,,,,,,,,,,,,,,
2019-09-02 00:40:02,2019-09-02 00:55:35,2019-09-02,4,379140,379,379,3,15.0,5,8,1,9,0,0,3,0,3,3,1,0,4.0,4.0,-1,4,,,,,,,,,,,,,,,,,uuid:ad1676d0-e263-41fd-a781-d7883b349820/R2[1],3.0,,2.0,,,2.0,,,,0.0,1.0,,,,,,1.0,,,,,,1,,0.0,15.0,,0,1.0,,,,1,,0.0,17.0,4.0,0,1.0,,,,0,1.0,,,,1.0,,0.0,0.0,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,0.0,23.0,2.0,,,,,,,,,,,,,,,
2019-10-24 18:13:14,2019-10-24 07:01:16,2019-10-24,4,38673,380,380,2,,7,3,6,7,2,2,2,1,3,3,0,0,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:1eedfe33-c1ed-4ae7-aec1-e5d943553d0c/R2[1],,,2.0,2.0,3.0,3.0,2.0,,2.0,1.0,,1.0,0.0,0.0,1.0,,2.0,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,9.0,4.0,1,,1.0,0.0,2.0,1,,1.0,27.0,4.0,1.0,,1.0,9.0,4.0,1.0,,1.0,17.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,1.0,,1.0,4.0,4.0,,,,,,,,,,,,,,,
2019-08-26 07:07:48,2019-08-26 07:23:02,2019-08-26,4,382121,381,381,1,,9,2,4,7,2,3,3,1,3,3,0,0,2.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:6076be78-4c20-4bff-b5e6-58bacda49d97/R2[1],3.0,3.0,3.0,2.0,2.0,,3.0,2.0,3.0,0.0,1.0,,,,,2.0,3.0,,,,,,1,,1.0,4.0,0.0,1,,1.0,9.0,4.0,1,,1.0,6.0,3.0,1,,1.0,4.0,3.0,1,,1.0,5.0,3.0,0.0,1.0,,,,1.0,,1.0,17.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,23.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,23.0,3.0,,,,,,,,,,,,,,,
2019-07-22 09:18:02,2019-07-22 10:18:01,2019-07-22,4,38788,382,382,2,,8,10,6,8,0,3,2,0,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:aa4dc105-4ad2-4029-8d3d-f939012d1876/G4-R2[1],2.0,,3.0,3.0,,3.0,3.0,3.0,,1.0,,1.0,4.0,2.0,2.0,,3.0,,,,,,1,,1.0,4.0,,0,1.0,,,,1,,1.0,9.0,3.0,1,,1.0,27.0,4.0,0,1.0,,,,1.0,,1.0,23.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,12.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,25.0,3.0,,,,,,,,,,,,,,,
2019-07-22 09:18:02,2019-07-22 10:18:01,2019-07-22,4,38788,384,384,2,,8,10,6,8,0,3,2,0,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:aa4dc105-4ad2-4029-8d3d-f939012d1876/G4-R2[2],,2.0,2.0,,3.0,2.0,,,3.0,1.0,,1.0,6.0,3.0,2.0,,2.0,,,,,,0,1.0,,,,1,,1.0,0.0,2.0,1,,1.0,0.0,3.0,0,1.0,,,,1,,1.0,25.0,3.0,1.0,,1.0,25.0,2.0,0.0,1.0,,,,1.0,,1.0,,3.0,1.0,,1.0,6.0,3.0,0.0,1.0,,,,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-09-02 06:35:44,2019-09-02 06:57:14,2019-09-02,4,3857,385,385,2,,7,3,6,8,1,2,1,3,3,2,1,1,3.0,3.0,-2,0,,,,,,,,,,,,,,,,,uuid:986b7618-1c3e-4bf8-b3b4-53e6265a3326/R2[1],4.0,,3.0,1.0,,3.0,,3.0,,0.0,1.0,,,,,2.0,,,,,,,1,,1.0,23.0,3.0,0,1.0,,,,1,,1.0,9.0,4.0,1,,1.0,0.0,3.0,0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-26 06:46:09,2019-08-26 07:04:35,2019-08-26,4,38673,386,386,1,,5,8,5,9,2,3,2,2,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:4beecf49-1c6c-4057-831e-370edfc0a8a6/R2[1],3.0,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,,,,,,1,,1.0,,3.0,0,1.0,,,,1,,1.0,23.0,2.0,1,,1.0,4.0,,1,,1.0,17.0,3.0,1.0,,1.0,15.0,4.0,1.0,,1.0,4.0,4.0,1.0,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,1.0,4.0,3.0,1.0,,1.0,2.0,4.0,,,,,,,,,,,,,,,
2019-09-02 06:07:08,2019-09-02 06:34:27,2019-09-02,4,38787,387,387,1,,6,3,7,6,1,2,1,1,3,3,1,1,3.0,3.0,-2,0,,,,,,,,,,,,,,,,,uuid:87635daf-b950-4d2f-b08f-b9a677a37b1f/R2[1],3.0,,2.0,1.0,,3.0,,2.0,,0.0,1.0,,,,,,3.0,,,,,,1,,1.0,17.0,3.0,0,1.0,,,,1,,1.0,0.0,,1,,1.0,0.0,2.0,0,1.0,,,,1.0,,1.0,9.0,4.0,0.0,1.0,,,,1.0,,1.0,18.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,17.0,3.0,,,,,,,,,,,,,,,
2019-09-23 06:53:59,2019-09-23 07:35:14,2019-09-23,4,50346,500,500,1,,5,3,2,3,3,0,0,0,2,2,1,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c49f0459-c93d-4ae7-94b3-ac63b7fffcc5/R2[1],3.0,2.0,,1.0,,1.0,2.0,,,0.0,1.0,,,,,1.0,,,,,,,1,,1.0,17.0,4.0,1,,1.0,17.0,3.0,0,1.0,,,,0,0.0,,23.0,2.0,0,1.0,,,,1.0,,1.0,0.0,0.0,1.0,,1.0,11.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,4.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 06:04:42,2019-10-14 06:29:16,2019-10-14,4,50185,501,501,2,,3,4,7,6,2,2,2,1,2,2,1,1,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:ca86b330-182f-4c19-92df-919fd5dfb58d/R2[1],,,,3.0,,,,4.0,3.0,0.0,1.0,,,,,3.0,,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,0.0,0.0,4.0,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,4.0,,1.0,,0.0,,,1.0,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-23 06:53:59,2019-09-23 07:35:14,2019-09-23,4,50346,502,502,1,,5,3,2,3,3,0,0,0,2,2,1,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c49f0459-c93d-4ae7-94b3-ac63b7fffcc5/R2[2],,1.0,2.0,,2.0,,2.0,,,0.0,1.0,,,,,1.0,,,,,,,0,1.0,,,,1,,1.0,0.0,3.0,1,,1.0,,2.0,0,1.0,,,,1,,1.0,11.0,3.0,0.0,1.0,,,,1.0,,1.0,6.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-23 06:53:59,2019-09-23 07:35:14,2019-09-23,4,50346,503,503,1,,5,3,2,3,3,0,0,0,2,2,1,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c49f0459-c93d-4ae7-94b3-ac63b7fffcc5/R2[3],,2.0,,,,,4.0,,2.0,0.0,1.0,,,,,3.0,,,,,,,0,1.0,,,,1,,1.0,9.0,3.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,23.0,3.0,1.0,,1.0,17.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-23 07:37:41,2019-09-23 07:52:34,2019-09-23,4,50586,504,504,1,,5,7,4,4,1,1,0,0,2,1,1,0,1.0,4.0,1,4,,,,,,,,,,,,,,,,,uuid:b6e5baf2-8c2b-4406-8951-e8fa5a9dd9c6/R2[1],2.0,1.0,,,1.0,,,,1.0,1.0,,1.0,4.0,,1.0,,,,,,,,1,,1.0,15.0,2.0,1,,1.0,0.0,3.0,0,1.0,,,,0,1.0,,,,1,,1.0,23.0,2.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 05:40:26,2019-10-14 06:01:09,2019-10-14,4,50584,505,505,2,,4,4,3,5,1,2,1,1,2,1,2,1,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:697643ac-c3f8-4a1e-b74b-9a4fbd877e3d/R2[1],,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,,0.0,4.0,,2.0,2.0,,,,,,,0,1.0,,,,1,,0.0,4.0,,1,,1.0,9.0,3.0,1,,1.0,0.0,2.0,1,,1.0,4.0,3.0,1.0,,0.0,0.0,,1.0,,0.0,4.0,,1.0,,0.0,4.0,2.0,1.0,,0.0,0.0,,1.0,,0.0,4.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-25 20:45:37,2019-08-25 21:14:18,2019-08-26,4,50650,506,506,2,,4,6,5,7,1,0,3,0,3,3,2,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:1159de50-5388-4daa-a4f8-9a502df147a0/R2[1],1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,13.0,3.0,2.0,1.0,1.0,,,,,,1,,0.0,0.0,2.0,1,,1.0,14.0,3.0,1,,1.0,22.0,3.0,1,,1.0,18.0,0.0,1,,0.0,4.0,2.0,1.0,,0.0,0.0,2.0,1.0,,1.0,0.0,3.0,1.0,,0.0,25.0,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,0.0,3.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,
2019-07-17 17:14:41,2019-07-17 17:41:13,2019-07-17,4,50732,507,507,1,,4,4,5,7,0,2,3,2,3,1,1,1,3.0,3.0,2,3,,,,,,,,,,,,,,,,,uuid:5a10d4a3-9ab2-43fc-af75-72423a76f62a/G4-R2[1],3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,1.0,17.0,4.0,3.0,3.0,2.0,,,,,,1,,1.0,17.0,4.0,1,,1.0,4.0,2.0,1,,1.0,4.0,2.0,1,,1.0,17.0,3.0,1,,1.0,17.0,3.0,0.0,0.0,,4.0,2.0,1.0,,1.0,23.0,2.0,1.0,,1.0,21.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,4.0,2.0,,,,,,,,,,,,,,,
2019-08-12 08:51:51,2019-08-12 10:27:24,2019-08-12,4,50894,508,508,3,98.0,5,8,9,9,1,3,1,3,3,3,3,3,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:75aface1-a02d-4a64-9577-599c68b87b9d/G4-R2[1],3.0,2.0,2.0,,1.0,4.0,,,2.0,1.0,,1.0,18.0,3.0,2.0,3.0,,,,,,,1,,1.0,23.0,3.0,1,,1.0,23.0,3.0,1,,1.0,0.0,3.0,0,1.0,,,,1,,1.0,0.0,3.0,1.0,,1.0,17.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,25.0,2.0,1.0,,1.0,22.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-12 08:51:51,2019-08-12 10:27:24,2019-08-12,4,50894,509,509,3,98.0,5,8,9,9,1,3,1,3,3,3,3,3,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:75aface1-a02d-4a64-9577-599c68b87b9d/G4-R2[2],3.0,3.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,23.0,3.0,2.0,2.0,2.0,,,,,,1,,1.0,17.0,3.0,1,,1.0,4.0,3.0,1,,1.0,23.0,3.0,1,,1.0,21.0,3.0,0,1.0,,,,1.0,,1.0,23.0,2.0,1.0,,1.0,1.0,4.0,1.0,,1.0,23.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,21.0,2.0,1.0,,1.0,23.0,3.0,,,,,,,,,,,,,,,
2019-09-30 06:20:11,2019-09-30 07:07:00,2019-09-30,4,51289,510,510,2,,4,5,5,8,0,2,3,2,3,3,0,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:8bd6c435-9246-4560-b4ae-b0d77537dd59/R2[1],3.0,,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,4.0,3.0,2.0,3.0,,,,,,1,,0.0,,3.0,1,,1.0,,,1,,1.0,17.0,2.0,0,1.0,,,,1,,1.0,0.0,2.0,1.0,,0.0,,3.0,1.0,,1.0,1.0,3.0,1.0,,1.0,4.0,2.0,1.0,,0.0,0.0,3.0,1.0,,0.0,0.0,3.0,1.0,,0.0,27.0,4.0,,,,,,,,,,,,,,,
2019-08-18 21:44:07,2019-08-18 22:10:29,2019-08-19,4,51194,511,511,2,,4,5,3,7,1,0,1,0,3,3,1,0,3.0,1.0,0,4,,,,,,,,,,,,,,,,,uuid:14162e11-25b9-4137-9184-8160d451c132/R2[1],2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,17.0,3.0,3.0,2.0,1.0,,,,,,1,,0.0,12.0,3.0,1,,1.0,9.0,3.0,1,,0.0,18.0,3.0,1,,1.0,0.0,3.0,1,,1.0,25.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,9.0,3.0,1.0,,0.0,0.0,,1.0,,0.0,23.0,2.0,1.0,,0.0,0.0,2.0,,,,,,,,,,,,,,,
2019-09-30 06:20:11,2019-09-30 07:07:00,2019-09-30,4,51289,512,512,2,,4,5,5,8,0,2,3,2,3,3,0,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:8bd6c435-9246-4560-b4ae-b0d77537dd59/R2[2],,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,,,,,1.0,3.0,,,,,,1,,0.0,,,1,,0.0,14.0,3.0,1,,0.0,4.0,4.0,1,,0.0,,3.0,1,,0.0,6.0,3.0,1.0,,0.0,0.0,,1.0,,1.0,0.0,3.0,1.0,,0.0,,3.0,0.0,0.0,,4.0,3.0,1.0,,1.0,4.0,3.0,1.0,,0.0,9.0,3.0,,,,,,,,,,,,,,,
2019-09-30 06:20:11,2019-09-30 07:07:00,2019-09-30,4,51289,513,513,2,,4,5,5,8,0,2,3,2,3,3,0,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:8bd6c435-9246-4560-b4ae-b0d77537dd59/R2[3],,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.0,4.0,,2.0,,,,,,,,1,,0.0,,,1,,0.0,4.0,2.0,1,,0.0,6.0,3.0,1,,1.0,21.0,2.0,1,,0.0,4.0,3.0,1.0,,0.0,4.0,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,4.0,3.0,1.0,,0.0,4.0,2.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-22 21:08:26,2019-09-22 21:31:04,2019-09-23,4,5146,514,514,2,,4,5,2,5,0,2,0,0,3,3,0,0,2.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:a26ab5e7-3710-4f0b-864d-d8e864457343/R2[1],3.0,3.0,,,3.0,,2.0,2.0,3.0,1.0,,1.0,9.0,4.0,3.0,2.0,3.0,,,,,,1,,1.0,24.0,3.0,1,,0.0,17.0,3.0,0,1.0,,,,0,1.0,,,,1,,0.0,0.0,3.0,1.0,,0.0,0.0,4.0,1.0,,0.0,24.0,3.0,1.0,,1.0,0.0,3.0,1.0,,0.0,1.0,,1.0,,1.0,4.0,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-10-21 06:22:24,2019-10-21 06:44:27,2019-10-21,4,51547,515,515,1,,7,3,0,9,0,1,0,0,3,3,0,1,4.0,3.0,-1,4,,,,,,,,,,,,,,,,,uuid:a17e00c7-18b1-48fa-8f1e-318c09916806/R2[1],3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,,1.0,9.0,4.0,4.0,3.0,2.0,3.0,,,,,1,,0.0,1.0,2.0,0,0.0,,0.0,4.0,0,0.0,,4.0,4.0,1,,1.0,0.0,2.0,0,0.0,,0.0,3.0,0.0,0.0,,0.0,3.0,0.0,0.0,,23.0,2.0,0.0,0.0,,0.0,3.0,1.0,,1.0,0.0,3.0,0.0,0.0,,25.0,3.0,0.0,0.0,,4.0,3.0,0.0,0.0,,17.0,3.0,,,,,,,,,,
2019-10-14 06:57:10,2019-10-14 07:25:16,2019-10-14,4,51789,516,516,1,,6,4,3,8,0,0,1,0,3,3,0,0,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:a8a3c942-ca1b-4dec-a542-dc2e2a6e1ff1/R2[1],,3.0,,,,,3.0,2.0,,0.0,1.0,,,,,,,,,,,,0,1.0,,,,1,,1.0,17.0,3.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,6.0,3.0,1.0,,1.0,25.0,2.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 06:57:10,2019-10-14 07:25:16,2019-10-14,4,51789,517,517,1,,6,4,3,8,0,0,1,0,3,3,0,0,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:a8a3c942-ca1b-4dec-a542-dc2e2a6e1ff1/R2[2],,4.0,,,,3.0,,,4.0,1.0,,1.0,11.0,2.0,2.0,,,,,,,,0,1.0,,,,1,,1.0,9.0,2.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,9.0,4.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,9.0,4.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-07-22 08:55:11,2019-07-22 09:20:21,2019-07-22,4,51895,518,518,1,,5,4,5,8,1,1,2,1,2,2,1,1,3.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:513525ee-f656-4c38-a608-001feb4da88c/G4-R2[1],,4.0,3.0,,3.0,2.0,4.0,,,1.0,,1.0,17.0,3.0,4.0,,,,,,,,0,1.0,,,,1,,0.0,9.0,4.0,1,,1.0,6.0,3.0,0,1.0,,,,1,,1.0,,3.0,1.0,,1.0,4.0,,1.0,,0.0,17.0,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-12 09:23:25,2019-08-12 10:23:43,2019-08-12,4,52247,520,520,2,,5,6,3,7,1,2,1,0,3,3,0,2,1.0,3.0,-2,3,,,,,,,,,,,,,,,,,uuid:2e66254a-eeab-455d-9241-7975d0cb3b70/G4-R2[1],,,3.0,2.0,2.0,,2.0,3.0,,1.0,,1.0,4.0,2.0,2.0,3.0,,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,2.0,4.0,1,,1.0,,3.0,1,,1.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,9.0,4.0,1.0,,1.0,28.0,4.0,0.0,1.0,,,,0.0,0.0,,9.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-12 09:23:25,2019-08-12 10:23:43,2019-08-12,4,52247,521,521,2,,5,6,3,7,1,2,1,0,3,3,0,2,1.0,3.0,-2,3,,,,,,,,,,,,,,,,,uuid:2e66254a-eeab-455d-9241-7975d0cb3b70/G4-R2[2],,3.0,2.0,,3.0,,2.0,,,,,,,,,,,,,,,,0,1.0,,,,1,,1.0,2.0,4.0,1,,1.0,24.0,3.0,0,1.0,,,,1,,1.0,24.0,2.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12 09:23:25,2019-08-12 10:23:43,2019-08-12,4,52247,522,522,2,,5,6,3,7,1,2,1,0,3,3,0,2,1.0,3.0,-2,3,,,,,,,,,,,,,,,,,uuid:2e66254a-eeab-455d-9241-7975d0cb3b70/G4-R2[3],2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,4.0,2.0,2.0,,,,,,,,1,,1.0,23.0,3.0,1,,1.0,6.0,3.0,1,,1.0,4.0,3.0,1,,1.0,0.0,2.0,1,,1.0,23.0,2.0,1.0,,1.0,0.0,3.0,1.0,,1.0,18.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-12 09:23:25,2019-08-12 10:23:43,2019-08-12,4,52247,523,523,2,,5,6,3,7,1,2,1,0,3,3,0,2,1.0,3.0,-2,3,,,,,,,,,,,,,,,,,uuid:2e66254a-eeab-455d-9241-7975d0cb3b70/G4-R2[4],3.0,,,3.0,,3.0,2.0,,3.0,1.0,,1.0,9.0,4.0,3.0,2.0,,,,,,,1,,1.0,24.0,3.0,0,1.0,,,,0,1.0,,,,1,,1.0,9.0,4.0,0,1.0,,,,1.0,,1.0,17.0,4.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,9.0,3.0,1.0,,1.0,4.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
