compound1,a7,dist_col1,dist_col2,dist_col_avg,dist_chief,dist_city_center
343218.0,343.0,1.8880557798777522,7.398263088830355,4.6431594,,3.642809953836207
356014.0,356.0,2.7253873690996797,7.363198367128732,5.044293,,3.7352614694381976
367142.0,367.0,,7.630257929072566,7.630258,,4.360592984166601
536050.0,536.0,,2.917102305791574,2.9171023,,1.7398289530217919
343105.0,343.0,1.7936741090447355,7.2896573156789355,4.5416656,,3.5212748442575825
109096.0,109.0,4.908431845367558,7.399781890585171,6.154107,,4.449016129214505
536109.0,536.0,,2.8945664152124273,2.8945663,,1.885938029028509
640057.0,640.0,,3.05267890447933,3.0526788,,1.2499195102335605
367038.0,367.0,,7.5318717162820095,7.531872,,4.154959832722068
367160.0,367.0,,7.823600388998783,7.8236003,,4.561204331483892
546024.0,546.0,3.7714850278663756,2.5419007418806814,3.156693,,1.3540936992143477
640028.0,640.0,,3.1157623810952075,3.1157625,,1.4294915588386297
640067.0,640.0,,3.039343998354495,3.039344,,1.20225065681823
536006.0,536.0,,2.5828986125635427,2.5828986,,1.773822410016536
367048.0,367.0,,7.56581456600092,7.5658145,,4.191473953867887
343195.0,343.0,2.069401688965,7.230561156399584,4.6499815,,3.484216123301864
356054.0,356.0,2.68572304106309,7.458771131494245,5.072247,,3.826954025128641
536059.0,536.0,,2.911888418524879,2.9118884,,1.8242213565135983
536047.0,536.0,,2.890906008016187,2.890906,,1.7464580798060334
536055.0,536.0,,2.930213779670017,2.9302137,,1.7701116000803743
536150.0,536.0,,3.07605829232762,3.0760584,,1.8628993476110685
367036.0,367.0,,7.556950633599481,7.5569506,,4.1959416055415595
556015.0,556.0,4.511258470175564,1.6997861686194788,3.1055224,,2.1602459994911047
343093.0,343.0,1.890596413122198,7.150066563444125,4.5203314,,3.3815756053855415
638070.0,638.0,,3.2475096100465635,3.2475097,,1.9972090668382168
556022.0,556.0,4.57911463325227,1.6278679906015356,3.1034913,,2.232749085042508
343183.0,343.0,2.071540766312986,7.17728743854604,4.624414,,3.427556525728177
640069.0,640.0,,3.021913615043243,3.0219135,,1.237627755570495
356150.0,356.0,2.7911360678531802,7.666563466574103,5.22885,,4.062303251057357
343238.0,343.0,1.85006716707053,7.333899309163724,4.5919833,,3.571803220580127
356005.0,356.0,2.7933953414835746,7.218920265504317,5.006158,,3.5979050399455152
356176.0,356.0,2.7719565453835355,7.284767362269919,5.028362,,3.662778016699943
640103.0,640.0,,3.094646867969645,3.094647,,1.6654265162383968
536138.0,536.0,,2.97276805087918,2.972768,,1.8132726368285084
640049.0,640.0,,3.036442354344266,3.0364423,,1.3600348341934214
640033.0,640.0,,3.1205687460006986,3.1205688,,1.492227027905361
343167.0,343.0,2.031719798126561,7.137870266143678,4.584795,,3.381053352795394
536024.0,536.0,,2.677652988132376,2.677653,,1.7640500581698768
109056.0,109.0,4.945425198021937,7.124170853110528,6.034798,,4.300647052698571
640133.0,640.0,,3.0438205868499866,3.0438206,,1.622612651138848
640092.0,640.0,,2.9963797768450027,2.9963799,,1.5349549170101775
638033.0,638.0,,2.915458712447538,2.9154587,,2.1703183813603166
556050.0,556.0,4.413014224653261,1.7685404400406834,3.0907774,,2.0688365527741013
638032.0,638.0,,2.9071643342782356,2.9071643,,2.1894084525305337
109109.0,109.0,4.8435398502831735,7.306792938043295,6.075166,,4.358944305024695
640039.0,640.0,,3.072353270167573,3.0723534,,1.4463869900655455
343092.0,343.0,1.8905473599918587,7.142698369355783,4.516623,,3.373829843667128
640068.0,640.0,,3.0456155670179816,3.0456157,,1.2059212087341586
536044.0,536.0,,2.849537457852747,2.8495374,,1.7726784554483233
546040.0,546.0,3.6575886354831035,2.557482312695811,3.1075354,,1.2676361023691063
536081.0,536.0,,2.9160163121374683,2.9160163,,2.089787150947425
536053.0,536.0,,2.963958257229022,2.9639583,,1.7484443518292774
343090.0,343.0,1.910115110684189,7.115058824105775,4.512587,,3.3461409861145426
343014.0,343.0,1.7725304251249405,7.132064281425662,4.452297,,3.3570479724369617
640024.0,640.0,,3.089001498931477,3.0890014,,1.396813858564472
343216.0,343.0,1.894984907491715,7.355962846655402,4.625474,,3.598924137209015
546043.0,546.0,3.5278186173441326,2.5136489899039534,3.0207338,,1.268107861569471
640137.0,640.0,,3.1244925553886396,3.1244926,,1.6047426895338128
638123.0,638.0,,3.0320433700637537,3.0320435,,1.9282117913420613
343134.0,343.0,1.8814745672856736,7.212753627414143,4.547114,,3.446852640468439
343007.0,343.0,1.6932251413557855,7.16564151876445,4.4294333,,3.3899725098077265
343060.0,343.0,1.716781068749802,7.312667810769116,4.5147243,,3.5408229790146764
536014.0,536.0,,2.6398901430218844,2.6398902,,1.7790277671690553
367047.0,367.0,,7.583540584294873,7.5835404,,4.210089680146449
640004.0,640.0,,3.121864215935069,3.1218643,,1.1597060468562608
356109.0,356.0,2.7931263851926746,7.6034247789674305,5.1982756,,3.9982379188738992
367114.0,367.0,,7.5215154068262216,7.5215154,,4.180764532768025
640085.0,640.0,,2.976435344021599,2.9764354,,1.4181606085222718
343211.0,343.0,1.9896707928403534,7.254892855952561,4.622282,,3.5012882334242303
343163.0,343.0,2.04992506024541,7.09831081090326,4.574118,,3.3406811641951033
640073.0,640.0,,3.0271465003800873,3.0271466,,1.2934701917665783
536124.0,536.0,,3.041441007712983,3.041441,,1.7333009406723363
343223.0,343.0,1.797777067427942,7.430939679660691,4.6143584,,3.6693438746831077
638166.0,638.0,,3.102068258508212,3.1020682,,1.8545555161679526
356074.0,356.0,2.796224635000349,7.547560008853799,5.171892,,3.9415639743221327
343222.0,343.0,1.8119518353504893,7.412228117980906,4.61209,,3.6508857116810205
638027.0,638.0,,2.9714530581614134,2.971453,,2.197772478974066
367103.0,367.0,,7.548470392554189,7.5484705,,4.234036356478281
109075.0,109.0,4.944401792745421,7.043155937646898,5.9937787,,4.251887667608808
638122.0,638.0,,3.019822919564078,3.0198228,,1.9578924327196836
356099.0,356.0,2.7149858673649176,7.566549854092233,5.140768,,3.944443463579031
343143.0,343.0,1.9278776188441622,7.136509613165516,4.5321937,,3.3700726240975585
536030.0,536.0,,2.6641511660580797,2.6641512,,1.7252301046266585
367062.0,367.0,,7.581967777596378,7.581968,,4.22761327969929
638091.0,638.0,,3.1243135826647137,3.1243136,,1.9415073797581255
638133.0,638.0,,3.3245704795160314,3.3245704,,1.7887556318310813
343072.0,343.0,1.7543911704119515,7.285838332249469,4.520115,,3.514944853396561
109058.0,109.0,4.96745259609139,7.112520942911154,6.0399866,,4.305493205660409
536079.0,536.0,,2.872018639436522,2.8720186,,2.037022154668725
109029.0,109.0,4.873777066816684,7.256509897799114,6.0651436,,4.3433049514123985
109077.0,109.0,4.936889384972941,7.068922490046132,6.002906,,4.263129895924901
343160.0,343.0,2.0256566196410266,7.099630798743815,4.5626435,,3.3396173011930443
536151.0,536.0,,3.041377396295545,3.0413773,,1.8742051609446417
367133.0,367.0,,7.5442599360406435,7.54426,,4.2527931266131285
638157.0,638.0,,3.114832643480242,3.1148326,,1.883139603690407
638106.0,638.0,,2.98660604518388,2.9866061,,2.041359269785227
640105.0,640.0,,3.1113191937578706,3.1113193,,1.6716412026513974
536041.0,536.0,,2.831286197015315,2.8312862,,1.8231785530967308
109076.0,109.0,4.96604332051748,7.0503230753936545,6.008183,,4.267875201559351
356143.0,356.0,2.8003579375243715,7.654813625585488,5.227586,,4.052221843801178
536005.0,536.0,,2.6047401597120654,2.6047401,,1.7607548229458334
367029.0,367.0,,7.451532605989146,7.451533,,4.092535946516895
367031.0,367.0,,7.4997923773293875,7.4997926,,4.140663140157639
356136.0,356.0,2.6796745023297346,7.648339421344404,5.164007,,4.021530048954306
367057.0,367.0,,7.594247797470101,7.594248,,4.223018637934193
109105.0,109.0,4.85418592852484,7.344972169053906,6.099579,,4.387950089087427
356002.0,356.0,2.8174369472731637,7.16995024774414,4.993694,,3.551333578733445
343138.0,343.0,1.9117522819698942,7.173106373523236,4.5424294,,3.407429806091432
536001.0,536.0,,2.6731542929804064,2.6731544,,1.7110757728905204
638028.0,638.0,,2.9798654827500854,2.9798656,,2.2018418500920958
640119.0,640.0,,3.0394568002541384,3.0394568,,1.46083148172452
536120.0,536.0,,2.967848625564669,2.9678485,,1.8642685931250342
640126.0,640.0,,3.0377136710302413,3.0377138,,1.5122071614738195
640125.0,640.0,,3.017497617469487,3.0174975,,1.534114138204429
343205.0,343.0,2.067662718016868,7.24996756377079,4.658815,,3.504707386243759
356116.0,356.0,2.8050831282043696,7.6213152404969,5.213199,,4.0190155325408945
536068.0,536.0,,2.8556347559321096,2.8556347,,1.861224512337482
343156.0,343.0,1.9886015811052518,7.150994582952777,4.569798,,3.3907315173930885
638044.0,638.0,,3.0248056622463126,3.0248055,,2.1258792986123547
109112.0,109.0,4.807729752181515,7.294771535888178,6.0512505,,4.333508685302508
536060.0,536.0,,2.9492919898055914,2.949292,,1.8217541609252663
536015.0,536.0,,2.6490204711517724,2.6490204,,1.7817499998688544
536084.0,536.0,,2.9442818467053367,2.9442818,,2.072858062907942
536166.0,536.0,,3.0716539319947067,3.0716538,,1.9349472203785498
343077.0,343.0,1.805946729227546,7.230999603259825,4.518473,,3.460806224953075
343188.0,343.0,2.0884598345578715,7.133203559862966,4.6108317,,3.382312876031462
343242.0,343.0,1.8866895458120672,7.296487428988635,4.5915885,,3.53550716142205
640095.0,640.0,,2.9909593345938745,2.9909594,,1.5994434473895012
356004.0,356.0,2.7938766700717426,7.21388977652928,5.0038834,,3.5926777134214394
367172.0,367.0,,7.545437989364548,7.545438,,4.262224611335919
640076.0,640.0,,3.005907215617692,3.0059073,,1.2859670135530659
356037.0,356.0,2.838700821967859,7.482860145665764,5.1607804,,3.8839843869644906
356110.0,356.0,2.8197753496322706,7.581547645698949,5.2006617,,3.98140684305941
638110.0,638.0,,2.9649951052902983,2.9649951,,2.0903130734066013
536033.0,536.0,,2.748811895655007,2.748812,,1.7238113547081877
640070.0,640.0,,2.997777934443784,2.997778,,1.2668335176037078
343146.0,343.0,1.9909615505566833,7.105634306623105,4.548298,,3.342711874909022
638066.0,638.0,,3.1417165309777406,3.1417165,,2.075715914310155
343040.0,343.0,1.8453402207454879,7.124048878601578,4.4846945,,3.3515981072633387
640043.0,640.0,,3.0478861164486832,3.0478861,,1.4135621782742447
638053.0,638.0,,3.059962111336151,3.059962,,2.0908754972560453
640072.0,640.0,,3.0238507227034175,3.0238507,,1.2701069625149295
367074.0,367.0,,7.551314112894905,7.551314,,4.216696132791321
640046.0,640.0,,3.0148000745895702,3.0148,,1.410833226091187
638035.0,638.0,,2.920966664834396,2.9209666,,2.1562813448939493
536155.0,536.0,,2.9677305194716492,2.9677305,,1.9251133790720945
367064.0,367.0,,7.578674904610236,7.578675,,4.236596945676598
638105.0,638.0,,2.9991107154396923,2.9991107,,2.058414592864667
109033.0,109.0,4.887282772518867,7.228626960290426,6.057955,,4.333195456445016
109021.0,109.0,4.919396805021655,7.3334486101020016,6.126423,,4.413731295487772
640083.0,640.0,,2.9768986089324723,2.9768987,,1.3860473355953546
536125.0,536.0,,3.066494755234071,3.0664947,,1.7236286248267363
638149.0,638.0,,3.156352888204796,3.156353,,1.7007110135664392
546014.0,546.0,3.5904496770471046,2.5636280682682533,3.0770388,,1.229294113236168
356164.0,356.0,2.8206582234690254,7.324452241703528,5.072555,,3.7152551893977077
556045.0,556.0,4.656613026067865,1.6203285882714804,3.138471,,2.292069492228473
640023.0,640.0,,3.0847327134136284,3.0847328,,1.3837558633523495
356078.0,356.0,2.768632184346253,7.5367390441281215,5.1526856,,3.9246644853756014
546016.0,546.0,3.662949384542041,2.538030810123914,3.10049,,1.2794817643330112
343203.0,343.0,2.0919105487083582,7.242803282828768,4.667357,,3.499978339214573
536032.0,536.0,,2.753461525885296,2.7534616,,1.7618836221026928
343230.0,343.0,1.8817533480162631,7.352951462109034,4.6173525,,3.594554609198914
638020.0,638.0,,3.0678450734656453,3.067845,,2.1569751403899535
536078.0,536.0,,2.880547088862345,2.880547,,2.0130068094122096
367085.0,367.0,,7.630833919411486,7.630834,,4.2948559406765625
356174.0,356.0,2.7739316351349697,7.313121751962632,5.0435266,,3.693063636365702
109064.0,109.0,4.970617696636774,7.101032318440048,6.035825,,4.300372282974222
536154.0,536.0,,2.993621018597261,2.993621,,1.9238930954476157
638104.0,638.0,,3.0042242499980585,3.0042243,,2.0770996194373152
356137.0,356.0,2.706737480503784,7.647027510852668,5.1768823,,4.025454660227887
367141.0,367.0,,7.616444941330278,7.616445,,4.3394022930461436
546021.0,546.0,3.8453295484114225,2.426490254633094,3.1359098,,1.4428648759261642
638126.0,638.0,,3.160153207925772,3.1601532,,1.854699203527038
356061.0,356.0,2.733455409429476,7.476422815518458,5.104939,,3.855023617996081
638043.0,638.0,,2.990321813428864,2.9903219,,2.1443824283277166
638030.0,638.0,,2.9221969918553277,2.922197,,2.2117951360226864
367101.0,367.0,,7.563481624273477,7.563482,,4.252710650943951
556033.0,556.0,4.5805655860957,1.7079427417623076,3.1442542,,2.208745159980908
640122.0,640.0,,3.021502997278728,3.021503,,1.4788063301103225
109099.0,109.0,4.8607633451461085,7.39568995895962,6.1282268,,4.4227464515680515
356034.0,356.0,2.8378702468533366,7.452076007218748,5.1449733,,3.8519831805054077
638103.0,638.0,,3.048281355895082,3.0482814,,2.182339858421265
343246.0,343.0,1.8791764280761485,7.2815962751883365,4.580386,,3.519178018218144
109025.0,109.0,4.862080565801079,7.285688511469206,6.0738845,,4.355276865872872
343117.0,343.0,1.7504759771819136,7.371417129315925,4.5609465,,3.603783372060173
638108.0,638.0,,2.9880682695682506,2.9880683,,2.0843559255845623
556028.0,556.0,4.5595195004655835,1.6840776105777306,3.1217985,,2.1999037797615397
546019.0,546.0,3.832156007843567,2.4228766114758127,3.1275163,,1.4345692835869648
109049.0,109.0,4.888512283403104,7.19305666724096,6.0407844,,4.31217525264248
640030.0,640.0,,3.1456355737832538,3.1456356,,1.4140482366859841
556011.0,556.0,4.491044564614928,1.7526500000653704,3.1218474,,2.1279898815169824
638150.0,638.0,,3.1067075682571255,3.1067076,,1.7406499701553428
536023.0,536.0,,2.7003447584561444,2.7003448,,1.7630825260383798
356130.0,356.0,2.653233180721113,7.624297491744375,5.1387653,,3.991774800604582
109051.0,109.0,4.925508609257184,7.138597394056874,6.032053,,4.298699481055931
536100.0,536.0,,2.9514106047825046,2.9514105,,1.9317103268915703
640134.0,640.0,,3.067574379652813,3.0675743,,1.6151063727383028
343161.0,343.0,2.0102462847253104,7.103543229562759,4.556895,,3.342288006345443
109038.0,109.0,4.9193266482203555,7.22644774184369,6.0728874,,4.3484687051038176
556038.0,556.0,4.621333020637389,1.662377661662172,3.1418552,,2.253007351165122
556010.0,556.0,4.482507110359186,1.7492054095016285,3.1158562,,2.12297198552827
109048.0,109.0,4.90085594247504,7.178764778515266,6.03981,,4.309943351102126
546046.0,546.0,3.5127500611440574,2.518984400565224,3.0158672,,1.2673560040046967
109080.0,109.0,4.88956580301472,7.108509866746374,5.9990377,,4.2615642227223125
109055.0,109.0,4.960781924201781,7.115749303354312,6.0382657,,4.3038353783366965
546004.0,546.0,3.475214594993949,2.597906499479695,3.0365605,,1.178199466282441
109052.0,109.0,4.927425332408242,7.1212370366172495,6.024331,,4.289303306590827
638084.0,638.0,,3.0633505311601814,3.0633504,,2.0044858722782712
109083.0,109.0,4.861391938038697,7.13008069102838,5.995736,,4.259767104185903
356111.0,356.0,2.8198906230067657,7.603117677232176,5.211504,,4.0035079581792505
536036.0,536.0,,2.8359059972701686,2.835906,,1.7253586155734424
356160.0,356.0,2.7826868778444225,7.335142051741664,5.0589147,,3.718095030416171
638141.0,638.0,,3.144898998865935,3.144899,,1.7455179503991476
343029.0,343.0,1.760020364297895,7.2111802085925385,4.4856005,,3.437872755189545
367013.0,367.0,,7.428118467816206,7.4281187,,4.049248252428436
638018.0,638.0,,3.0935279497393076,3.093528,,2.149119620103191
367054.0,367.0,,7.585051745203186,7.5850515,,4.196374436544234
638022.0,638.0,,3.0299803655473414,3.0299804,,2.176860492203674
556030.0,556.0,4.5596667431933415,1.6998783454919923,3.1297727,,2.195120782184206
638072.0,638.0,,3.1459366408389697,3.1459367,,1.9496388595784724
343031.0,343.0,1.776412388288561,7.1787572491403076,4.477585,,3.4050944313761087
356065.0,356.0,2.7663123451589997,7.474785969970847,5.120549,,3.8601606364731027
536118.0,536.0,,2.956391875580123,2.9563918,,1.903090329865347
109007.0,109.0,4.996074032198606,7.1592177809517175,6.077646,,4.34858102778678
343191.0,343.0,2.115403861991724,7.204361091280842,4.6598825,,3.461796972899862
356181.0,356.0,2.8220781880543795,7.242942347737028,5.0325103,,3.6298017347370095
536045.0,536.0,,2.8620714292804705,2.8620715,,1.7865042933240773
343207.0,343.0,2.0014016450052674,7.2938137693953475,4.647608,,3.543848299854386
343075.0,343.0,1.792267340079304,7.252375385734398,4.522321,,3.4822801804572387
343035.0,343.0,1.7949600190775836,7.152268958194305,4.4736147,,3.3785197966013367
638021.0,638.0,,3.055936688300722,3.0559366,,2.1679497715260188
536101.0,536.0,,2.9457362471552173,2.9457362,,1.9585613306599436
356152.0,356.0,2.732726051204047,7.693287266733503,5.2130065,,4.077810156137861
356124.0,356.0,2.7200002778202808,7.617834571570926,5.1689177,,3.9981598439192116
638075.0,638.0,,3.1403763668029825,3.1403763,,1.9591724979999632
343101.0,343.0,1.8329177680606492,7.2360386073674645,4.534478,,3.4677947167936267
536119.0,536.0,,2.965117763822693,2.9651177,,1.8930212066707142
356182.0,356.0,2.819659319026353,7.2507327990697465,5.035196,,3.6374816740843405
640135.0,640.0,,3.1030337966590475,3.1030338,,1.6056672068585567
546038.0,546.0,3.6177499995103863,2.579188602967705,3.0984693,,1.2343678772568532
638102.0,638.0,,3.006088861109974,3.006089,,2.037724224681585
536071.0,536.0,,2.8351042597034843,2.8351042,,1.9382689769587496
367089.0,367.0,,7.638401351739509,7.6384015,,4.328900611939556
367151.0,367.0,,7.708256282255236,7.7082562,,4.429344466255549
109079.0,109.0,4.920971290516999,7.088506091577524,6.004739,,4.266268455047571
367129.0,367.0,,7.514175788692646,7.514176,,4.210048607684139
536102.0,536.0,,2.971929126646375,2.971929,,1.9401617149635721
367045.0,367.0,,7.561305885371379,7.561306,,4.192714840990688
356092.0,356.0,2.6519791347976693,7.560767421798233,5.1063733,,3.9260688895981857
536130.0,536.0,,3.0473000738646885,3.0473,,1.7616887055039554
546006.0,546.0,3.4866059524578703,2.6006902464223294,3.043648,,1.1750381616778796
638065.0,638.0,,3.110256789517888,3.1102567,,2.072437558663026
367098.0,367.0,,7.596134481976899,7.5961347,,4.287399358225977
109002.0,109.0,5.023649795493992,7.091810007423307,6.0577297,,4.323651389381894
367097.0,367.0,,7.599014715804568,7.5990148,,4.292974437188477
367154.0,367.0,,7.759372413958832,7.759372,,4.479835917145193
367135.0,367.0,,7.565704916623813,7.565705,,4.269272259949794
367066.0,367.0,,7.577287956836895,7.577288,,4.2340330676270606
356079.0,356.0,2.763776576634603,7.523220203321938,5.1434984,,3.909715712087498
367060.0,367.0,,7.595094205265751,7.595094,,4.2419399742062485
536144.0,536.0,,2.991330174514351,2.9913301,,1.8386175214733205
638098.0,638.0,,3.0497345878020083,3.0497346,,1.98198602778294
638078.0,638.0,,3.129849820920692,3.12985,,1.9843363743529963
343168.0,343.0,2.065638248090994,7.0995220499524105,4.58258,,3.343653503195196
367116.0,367.0,,7.493884323437199,7.493884,,4.152268183737129
367121.0,367.0,,7.452708182687078,7.4527082,,4.110830283405326
109106.0,109.0,4.851932136634818,7.331272126417891,6.0916023,,4.378325914473555
109057.0,109.0,4.946375243503598,7.092417227953558,6.0193963,,4.282215923815199
638124.0,638.0,,3.0463591213750845,3.046359,,1.9220580678039025
546020.0,546.0,3.855239851258765,2.4113007101261683,3.1332703,,1.4548917573110873
536167.0,536.0,,3.0929476399402813,3.0929477,,1.914664345518094
536089.0,536.0,,2.9531200521891834,2.95312,,2.0359564575083
343062.0,343.0,1.7073275966319204,7.341452856540701,4.52439,,3.570154020277715
343104.0,343.0,1.830153825457479,7.251517508248345,4.540836,,3.4838205196688463
109067.0,109.0,5.000831011794599,7.008895267731403,6.0048633,,4.262576447115525
546011.0,546.0,3.509407471706851,2.6144792892645,3.0619433,,1.166689110982883
640116.0,640.0,,3.0060341850467722,3.0060341,,1.45315574050155
356100.0,356.0,2.7230928033495396,7.566316495816518,5.144705,,3.9458306617210646
638095.0,638.0,,3.0731235910723678,3.0731237,,1.9710200107949936
343030.0,343.0,1.7657550152534014,7.203261622342536,4.4845085,,3.4299402882222014
638159.0,638.0,,3.0863694541171296,3.0863695,,1.9391816619775673
640124.0,640.0,,3.0200664562462562,3.0200665,,1.5284083756721816
367157.0,367.0,,7.76261052372926,7.7626104,,4.5008119336639485
367068.0,367.0,,7.5568565716137694,7.5568566,,4.207377116839407
367153.0,367.0,,7.7324387311772895,7.7324386,,4.455413332235192
367158.0,367.0,,7.725022508258262,7.7250223,,4.462467159699419
343110.0,343.0,1.7467845997739366,7.342665650423994,4.544725,,3.573607605586804
638134.0,638.0,,3.183451827789224,3.183452,,1.827903917094555
356154.0,356.0,2.6985428923534114,7.710228944760703,5.2043858,,4.0884114534135785
640097.0,640.0,,2.9988242398860305,2.9988244,,1.6472306202633804
343069.0,343.0,1.7403090636247538,7.317194563921407,4.528752,,3.546744761352743
343181.0,343.0,2.063967245753973,7.2000847874581,4.632026,,3.451048510759484
536063.0,536.0,,2.8906262637148035,2.8906262,,1.7923223136990034
367055.0,367.0,,7.61492496204251,7.614925,,4.244092348058363
343233.0,343.0,1.8632606003598533,7.346717642162836,4.604989,,3.5863810658372874
638094.0,638.0,,3.103571346679675,3.1035714,,1.966738567745875
109030.0,109.0,4.873328539485291,7.248414211436046,6.0608716,,4.338113617829162
640127.0,640.0,,3.045275467434352,3.0452754,,1.5250479272416455
536076.0,536.0,,2.8620348457515714,2.8620348,,1.9776382695672674
367078.0,367.0,,7.568560433339749,7.5685606,,4.24062528101158
638063.0,638.0,,3.1257707614234107,3.1257708,,2.0440615486743665
638031.0,638.0,,2.901984205257871,2.9019842,,2.203992162296292
356053.0,356.0,2.6835088316144455,7.435925856068084,5.059717,,3.802699829204266
640130.0,640.0,,3.022551620292733,3.0225515,,1.589628824282137
343219.0,343.0,1.8664668248568514,7.416061959045747,4.6412644,,3.6595421914466866
343027.0,343.0,1.7369149135388477,7.234576715047032,4.485746,,3.461053909341258
356015.0,356.0,2.7194652869016926,7.374362259597163,5.0469136,,3.7457226707118485
367082.0,367.0,,7.607461794885369,7.607462,,4.274538664714508
536022.0,536.0,,2.730464801800084,2.7304647,,1.7556125591479999
367019.0,367.0,,7.36255988908163,7.36256,,3.992758702084812
367164.0,367.0,,7.7246040663231765,7.724604,,4.470992348106874
638069.0,638.0,,3.162019368426092,3.1620193,,1.9893516007881835
367099.0,367.0,,7.566838996524099,7.566839,,4.263451579060995
343089.0,343.0,1.8915263244414655,7.115149924871251,4.5033383,,3.344984070154938
638029.0,638.0,,2.9479510542157707,2.947951,,2.200851925614506
536046.0,536.0,,2.8809868779796863,2.880987,,1.7565426417835912
109034.0,109.0,4.881470937459697,7.233029783623641,6.0572505,,4.332886101559904
343059.0,343.0,1.714827547161387,7.299333932489671,4.5070806,,3.5269396794071235
367161.0,367.0,,7.771576308964596,7.7715764,,4.518551324442511
536105.0,536.0,,2.8606678569795525,2.860668,,1.896515683805771
367109.0,367.0,,7.532783620806243,7.5327835,,4.206840192342904
638131.0,638.0,,3.160464260307695,3.1604643,,1.8022166876984096
638079.0,638.0,,3.094461687760048,3.0944617,,1.9938615547031882
638120.0,638.0,,3.0024102351646893,3.0024102,,1.981067059216279
343037.0,343.0,1.803039450107713,7.150861927289816,4.4769506,,3.3774019815865786
343106.0,343.0,1.7950077303289185,7.282907418676327,4.5389576,,3.5143107551120467
367100.0,367.0,,7.546776913821035,7.546777,,4.238978939008356
109012.0,109.0,4.960266594362429,7.209527470897817,6.084897,,4.359657110719253
640139.0,640.0,,3.1050243504989363,3.1050243,,1.593395361507672
640065.0,640.0,,3.0888386431561634,3.0888386,,1.1822785733438077
343125.0,343.0,1.8285291927351608,7.307121845049465,4.5678253,,3.541999580088533
367016.0,367.0,,7.39737592527603,7.397376,,4.020525604195399
638017.0,638.0,,3.090369259315229,3.0903692,,2.149939662097498
638125.0,638.0,,3.0469014012663824,3.0469015,,1.907286406289869
343130.0,343.0,1.8499638310495357,7.262034512285039,4.5559993,,3.4962816008595308
640078.0,640.0,,2.9723917181247033,2.9723916,,1.3223446459067443
343061.0,343.0,1.7171982686336567,7.325955638011052,4.521577,,3.554603468641911
356035.0,356.0,2.8528533253737747,7.4490432710241645,5.1509485,,3.852138397031991
109100.0,109.0,4.836467633835561,7.373763262194876,6.1051154,,4.397044609270596
536070.0,536.0,,2.8401113514376872,2.8401113,,1.9031077516966897
556026.0,556.0,4.565344861067518,1.6722612501713578,3.118803,,2.2079384331380254
638111.0,638.0,,2.9660131374958953,2.9660132,,2.0904990431989683
109014.0,109.0,4.944741143250329,7.23946684780594,6.092104,,4.3695768166349565
536140.0,536.0,,2.9816990101936174,2.981699,,1.7816428929940127
640042.0,640.0,,3.05811415527219,3.058114,,1.3882599324409508
343083.0,343.0,1.8394218605517572,7.187906310866929,4.5136642,,3.417848362175952
356117.0,356.0,2.767479982449297,7.627313857775528,5.1973968,,4.017417615716133
536037.0,536.0,,2.821080700255658,2.8210807,,1.7772078209077264
640129.0,640.0,,3.0154917293856665,3.0154917,,1.5724541761482085
343087.0,343.0,1.8614342986939008,7.139975660498398,4.500705,,3.36909522428927
367011.0,367.0,,7.417513664453863,7.417514,,4.035253504399069
638114.0,638.0,,2.927072573599191,2.9270725,,2.105367171599943
638052.0,638.0,,2.9741025547616635,2.9741025,,2.165475378239599
536168.0,536.0,,3.0709394721628125,3.0709395,,1.890643442945161
536148.0,536.0,,3.053237564958151,3.0532377,,1.8496857468217927
109043.0,109.0,4.92683075845062,7.16316609597471,6.0449986,,4.314167922521774
367093.0,367.0,,7.589353519012683,7.5893536,,4.266351051689288
640007.0,640.0,,3.1057018627366633,3.105702,,1.209698349594033
109006.0,109.0,4.998100147286041,7.133551263366007,6.065826,,4.334440126785771
367134.0,367.0,,7.562042093979168,7.562042,,4.265858408641467
367111.0,367.0,,7.5339676996553235,7.5339675,,4.200737079949701
640088.0,640.0,,2.976129746907093,2.9761298,,1.4750463722707226
638119.0,638.0,,2.9787161882473585,2.9787161,,2.00203653051968
536042.0,536.0,,2.8258498356752075,2.8258498,,1.8067713935948189
640031.0,640.0,,3.139626656803432,3.1396267,,1.4298879872863561
343081.0,343.0,1.822935421104771,7.195878583237941,4.509407,,3.4251772785061214
367165.0,367.0,,7.641478783754516,7.641479,,4.382354357954342
638088.0,638.0,,3.1379813837770545,3.1379814,,1.898316478879132
536077.0,536.0,,2.8796683554354736,2.8796685,,1.9982335857857192
343096.0,343.0,1.8610727559090041,7.188330675273752,4.5247016,,3.4197043042051143
367002.0,367.0,,7.32144172574165,7.3214417,,3.9448483843532434
367024.0,367.0,,7.415301785915912,7.415302,,4.061844096745149
546027.0,546.0,3.764070598874759,2.5590132916567425,3.161542,,1.3440233113314801
536146.0,536.0,,3.009386491060717,3.0093865,,1.8516793300640653
343144.0,343.0,1.9594777110914663,7.1004276500473775,4.5299525,,3.334459681936002
356101.0,356.0,2.7240650993596085,7.574930757121649,5.149498,,3.954894546021667
343021.0,343.0,1.7397824566003697,7.192734500507263,4.4662585,,3.41816383064025
638056.0,638.0,,3.056712198408591,3.0567122,,2.0637553651889364
356073.0,356.0,2.815564750442814,7.529038884140713,5.172302,,3.9265997977809013
343154.0,343.0,1.968527833268464,7.170143275623971,4.5693355,,3.4091881879111265
