compound1,DateRDV,MontantIF,Bonus,DatePaye,Exempte,NbrLoc,Exempté,Bonus2,Observations,Date,a7
544060.0,,2000 FC,750FC,,,,,,,,544
544061.0,,2000 FC,600FC,,,,,,,,544
544062.0,,2500 FC,750FC,,,,,,,,544
544063.0,,2500 FC,750FC,,,,,,,,544
544064.0,,3000 FC,750FC,,,,,,,,544
544065.0,,2000 FC,750FC,,,,,,,,544
544066.0,,3000 FC,750FC,,,,,,,,544
544067.0,,1500 FC,750FC,,,,,,,,544
544068.0,,2000 FC,600FC,,,,,,,,544
544069.0,,2500 FC,750FC,,,,,,,,544
544070.0,,3000 FC,,,Troisieme age,,,,,,544
544071.0,,2500 FC,750FC,,,,,,,,544
544072.0,,3000 FC,750FC,,,,,,,,544
544073.0,,1500 FC,450FC,,,,,,,,544
544074.0,,1500 FC,450FC,,,,,,,,544
544075.0,,2500 FC,750FC,,,,,,,,544
544076.0,,3000 FC,900FC,,,,,,,,544
544077.0,,3000 FC,750FC,,,,,,,,544
544078.0,,2500 FC,750FC,,,,,,,,544
544079.0,,1500 FC,450FC,,,,,,,,544
544080.0,,1500 FC,750FC,,,,,,,,544
544081.0,,2000 FC,750FC,,,,,,,,544
544082.0,,2500 FC,750FC,,,,,,,,544
544083.0,,3000 FC,,,Pensionner Etat,,,,,,544
544084.0,,6600 FC,2000FC,,,,,,,,544
544085.0,,2000 FC,,,Troisieme age,,,,,,544
544086.0,,1500 FC,450FC,,,,,,,,544
544087.0,,1500 FC,750FC,,,,,,,,544
544088.0,,3000 FC,900FC,,,,,,,,544
544089.0,,3000 FC,750FC,,,,,,,,544
544090.0,,2000 FC,750FC,,,,,,,,544
544091.0,,1500 FC,750FC,,,,,,,,544
544092.0,,2500 FC,750FC,,,,,,,,544
544093.0,,2500 FC,750FC,,,,,,,,544
544094.0,,1500 FC,450FC,,,,,,,,544
544095.0,,3000 FC,900FC,,,,,,,,544
544096.0,,1500 FC,450FC,,,,,,,,544
544097.0,,1500 FC,450FC,,,,,,,,544
544098.0,,1500 FC,450FC,,,,,,,,544
544099.0,,2500 FC,750FC,,,,,,,,544
544100.0,,2500 FC,750FC,,,,,,,,544
544101.0,,1500 FC,450FC,,,,,,,,544
544102.0,,2500 FC,750FC,,,,,,,,544
544103.0,,3000 FC,750FC,,,,,,,,544
544104.0,,2000 FC,750FC,,,,,,,,544
544105.0,,13200 FC,2000FC,,,,,,,,544
544106.0,,2000 FC,750FC,,,,,,,,544
544107.0,,3000 FC,,,Troisieme age,,,,,,544
544108.0,,2500 FC,750FC,,,,,,,,544
544109.0,,3000 FC,900FC,,,,,,,,544
544110.0,,2500 FC,750FC,,,,,,,,544
544111.0,,2000 FC,600FC,,,,,,,,544
544112.0,,2000 FC,750FC,,,,,,,,544
544113.0,,1500 FC,450FC,,,,,,,,544
544114.0,,1500 FC,750FC,,,,,,,,544
544115.0,,2500 FC,750FC,,,,,,,,544
544116.0,,2000 FC,600FC,,,,,,,,544
544117.0,,2500 FC,750FC,,,,,,,,544
544118.0,,2500 FC,,,Veuve,,,,,,544
544119.0,,1500 FC,450FC,,,,,,,,544
544120.0,,2500 FC,750FC,,,,,,,,544
544121.0,,2500 FC,750FC,,,,,,,,544
544122.0,,2500 FC,750FC,,,,,,,,544
544123.0,,2500 FC,750FC,,,,,,,,544
544124.0,,2500 FC,750FC,,,,,,,,544
544125.0,,1500 FC,450FC,,,,,,,,544
544126.0,,2500 FC,750FC,,,,,,,,544
544127.0,,3000 FC,750FC,,,,,,,,544
544128.0,,3000 FC,750FC,,,,,,,,544
544129.0,,2000 FC,,,Troisieme age,,,,,,544
544130.0,,2000 FC,750FC,,,,,,,,544
544131.0,,2500 FC,750FC,,,,,,,,544
544132.0,,3000 FC,750FC,,,,,,,,544
544133.0,,3000 FC,,,Troisieme age,,,,,,544
544134.0,,2000 FC,600FC,,,,,,,,544
544135.0,,1500 FC,750FC,,,,,,,,544
544136.0,,1500 FC,,,Veuve,,,,,,544
544137.0,,3000 FC,750FC,,,,,,,,544
544138.0,,3000 FC,,,Pensionner Etat,,,,,,544
544139.0,,3000 FC,900FC,,,,,,,,544
544140.0,,2000 FC,600FC,,,,,,,,544
544141.0,,13200 FC,2000FC,,,,,,,,544
544142.0,,1500 FC,750FC,,,,,,,,544
544143.0,,11000 FC,2000FC,,,,,,,,544
544144.0,,2500 FC,750FC,,,,,,,,544
544145.0,,1500 FC,,,Troisieme age,,,,,,544
544146.0,,2500 FC,750FC,,,,,,,,544
544147.0,,2000 FC,750FC,,,,,,,,544
544148.0,,1500 FC,,,Troisieme age,,,,,,544
544149.0,,2500 FC,,,Troisieme age,,,,,,544
544150.0,,1500 FC,450FC,,,,,,,,544
544151.0,,1500 FC,450FC,,,,,,,,544
544152.0,,2000 FC,750FC,,,,,,,,544
544153.0,,6600 FC,2000FC,,,,,,,,544
544154.0,,8800 FC,2000FC,,,,,,,,544
544155.0,,2500 FC,,,Troisieme age,,,,,,544
544156.0,,2000 FC,600FC,,,,,,,,544
544157.0,,3000 FC,750FC,,,,,,,,544
544158.0,,2000 FC,750FC,,,,,,,,544
544159.0,,8800 FC,2000FC,,,,,,,,544
544160.0,,8800 FC,2000FC,,,,,,,,544
544161.0,,8800 FC,2000FC,,,,,,,,544
544162.0,,8800 FC,2000FC,,,,,,,,544
544163.0,,3000 FC,750FC,,,,,,,,544
544164.0,,2000 FC,750FC,,,,,,,,544
544165.0,,11000 FC,,,Troisieme age,,,,,,544
544166.0,,2500 FC,,,Pensionner Etat,,,,,,544
544167.0,,2000 FC,600FC,,,,,,,,544
544168.0,,1500 FC,450FC,,,,,,,,544
544169.0,,3000 FC,900FC,,,,,,,,544
544170.0,,2500 FC,750FC,,,,,,,,544
544171.0,,11000 FC,2000FC,,,,,,,,544
544172.0,,6600 FC,2000FC,,,,,,,,544
544173.0,,8800 FC,2000FC,,,,,,,,544
544174.0,,1500 FC,450FC,,,,,,,,544
544175.0,,3000 FC,900FC,,,,,,,,544
544176.0,,13200 FC,2000FC,,,,,,,,544
544177.0,,11000 FC,2000FC,,,,,,,,544
544178.0,,2500 FC,750FC,,,,,,,,544
544179.0,,2000 FC,,,Troisieme age,,,,,,544
544180.0,,2500 FC,750FC,,,,,,,,544
544181.0,,2500 FC,750FC,,,,,,,,544
544182.0,,1500 FC,450FC,,,,,,,,544
544183.0,,1500 FC,450FC,,,,,,,,544
544184.0,,3000 FC,750FC,,,,,,,,544
544185.0,,8800 FC,2000FC,,,,,,,,544
544186.0,,3000 FC,,,Eglise,,,,,,544
544187.0,,2000 FC,,,Eglise,,,,,,544
544188.0,,2500 FC,,,,,,,,,544
544189.0,,11000 FC,,,Veuve,,,,,,544
544190.0,,1500 FC,450FC,,,,,,,,544
544191.0,,3000 FC,,,Troisieme age,,,,,,544
544192.0,,3000 FC,750FC,,,,,,,,544
544193.0,,13200 FC,2000FC,,,,,,,,544
544194.0,,6600 FC,2000FC,,,,,,,,544
236001.0,,2000 FC,750FC,,,,,,,,236
236002.0,,2500 FC,750FC,,,,,,,,236
236003.0,,2000 FC,750FC,,,,,,,,236
236004.0,,3000 FC,900FC,,,,,,,,236
236005.0,,1500 FC,450FC,,,,,,,,236
236006.0,,3000 FC,900FC,,,,,,,,236
236007.0,,2500 FC,750FC,,,,,,,,236
236008.0,,2000 FC,600FC,,,,,,,,236
236009.0,,3000 FC,750FC,,,,,,,,236
236010.0,,2000 FC,,,Troisieme age,,,,,,236
236011.0,,2500 FC,750FC,,,,,,,,236
236012.0,,2000 FC,600FC,,,,,,,,236
236013.0,,1500 FC,750FC,,,,,,,,236
236014.0,,3000 FC,750FC,,,,,,,,236
236015.0,,2000 FC,750FC,,,,,,,,236
236016.0,,2500 FC,750FC,,,,,,,,236
236017.0,,1500 FC,450FC,,,,,,,,236
236018.0,,2500 FC,,,Troisieme age,,,,,,236
236019.0,,3000 FC,750FC,,,,,,,,236
236020.0,,1500 FC,750FC,,,,,,,,236
236021.0,,3000 FC,900FC,,,,,,,,236
236022.0,,1500 FC,750FC,,,,,,,,236
236023.0,,3000 FC,900FC,,,,,,,,236
236024.0,,3000 FC,900FC,,,,,,,,236
236025.0,,3000 FC,900FC,,,,,,,,236
236026.0,,2500 FC,750FC,,,,,,,,236
236027.0,,1500 FC,750FC,,,,,,,,236
236028.0,,2000 FC,600FC,,,,,,,,236
236029.0,,2000 FC,750FC,,,,,,,,236
236030.0,,1500 FC,750FC,,,,,,,,236
236031.0,,2500 FC,750FC,,,,,,,,236
236032.0,,1500 FC,450FC,,,,,,,,236
236033.0,,3000 FC,750FC,,,,,,,,236
236034.0,,1500 FC,,,Veuve,,,,,,236
236035.0,,3000 FC,750FC,,,,,,,,236
236036.0,,1500 FC,450FC,,,,,,,,236
236037.0,,3000 FC,,,Veuve,,,,,,236
236038.0,,1500 FC,,,Veuve,,,,,,236
236039.0,,3000 FC,,,Troisieme age,,,,,,236
236040.0,,2500 FC,750FC,,,,,,,,236
236041.0,,3000 FC,900FC,,,,,,,,236
236042.0,,1500 FC,450FC,,,,,,,,236
236043.0,,2500 FC,750FC,,,,,,,,236
236044.0,,2000 FC,600FC,,,,,,,,236
236045.0,,2000 FC,750FC,,,,,,,,236
236046.0,,3000 FC,900FC,,,,,,,,236
236047.0,,2500 FC,750FC,,,,,,,,236
236048.0,,2500 FC,750FC,,,,,,,,236
236049.0,,2000 FC,,,Troisieme age,,,,,,236
236050.0,,2000 FC,750FC,,,,,,,,236
236051.0,,2000 FC,750FC,,,,,,,,236
236052.0,,2500 FC,750FC,,,,,,,,236
236054.0,,2000 FC,,,Troisieme age,,,,,,236
236055.0,,2500 FC,750FC,,,,,,,,236
236056.0,,1500 FC,750FC,,,,,,,,236
236057.0,,1500 FC,750FC,,,,,,,,236
236058.0,,3000 FC,900FC,,,,,,,,236
236059.0,,2000 FC,750FC,,,,,,,,236
236060.0,,1500 FC,450FC,,,,,,,,236
236061.0,,2500 FC,750FC,,,,,,,,236
236062.0,,1500 FC,450FC,,,,,,,,236
236063.0,,3000 FC,900FC,,,,,,,,236
236064.0,,3000 FC,750FC,,,,,,,,236
236065.0,,1500 FC,750FC,,,,,,,,236
236066.0,,2000 FC,600FC,,,,,,,,236
236067.0,,1500 FC,450FC,,,,,,,,236
236068.0,,2500 FC,750FC,,,,,,,,236
236069.0,,2500 FC,750FC,,,,,,,,236
236070.0,,2500 FC,750FC,,,,,,,,236
236071.0,,3000 FC,900FC,,,,,,,,236
236072.0,,2500 FC,750FC,,,,,,,,236
236073.0,,3000 FC,,,Veuve,,,,,,236
236074.0,,2000 FC,600FC,,,,,,,,236
236075.0,,3000 FC,750FC,,,,,,,,236
236076.0,,1500 FC,450FC,,,,,,,,236
236077.0,,2000 FC,600FC,,,,,,,,236
236078.0,,1500 FC,450FC,,,,,,,,236
236079.0,,2000 FC,750FC,,,,,,,,236
236080.0,,3000 FC,750FC,,,,,,,,236
236081.0,,2500 FC,,,Troisieme age,,,,,,236
236082.0,,3000 FC,900FC,,,,,,,,236
236083.0,,2000 FC,600FC,,,,,,,,236
236084.0,,3000 FC,750FC,,,,,,,,236
236085.0,,1500 FC,450FC,,,,,,,,236
236086.0,,3000 FC,750FC,,,,,,,,236
236087.0,,2000 FC,750FC,,,,,,,,236
236088.0,,2000 FC,,,Veuve,,,,,,236
236089.0,,1500 FC,450FC,,,,,,,,236
236090.0,,1500 FC,,,Veuve,,,,,,236
236091.0,,3000 FC,750FC,,,,,,,,236
236092.0,,1500 FC,750FC,,,,,,,,236
236093.0,,2500 FC,750FC,,,,,,,,236
236094.0,,2000 FC,600FC,,,,,,,,236
236095.0,,2500 FC,750FC,,,,,,,,236
236096.0,,3000 FC,900FC,,,,,,,,236
236097.0,,3000 FC,900FC,,,,,,,,236
236098.0,,1500 FC,450FC,,,,,,,,236
236099.0,,2000 FC,750FC,,,,,,,,236
236100.0,,2500 FC,750FC,,,,,,,,236
236101.0,,2500 FC,750FC,,,,,,,,236
236102.0,,1500 FC,750FC,,,,,,,,236
236103.0,,2500 FC,750FC,,,,,,,,236
236104.0,,1500 FC,750FC,,,,,,,,236
236105.0,,1500 FC,450FC,,,,,,,,236
236106.0,,2500 FC,750FC,,,,,,,,236
236107.0,,3000 FC,900FC,,,,,,,,236
236108.0,,2500 FC,750FC,,,,,,,,236
236109.0,,2000 FC,750FC,,,,,,,,236
236110.0,,3000 FC,900FC,,,,,,,,236
236111.0,,3000 FC,750FC,,,,,,,,236
236112.0,,2000 FC,,,Troisieme age,,,,,,236
236113.0,,3000 FC,900FC,,,,,,,,236
236114.0,,2000 FC,750FC,,,,,,,,236
236115.0,,3000 FC,,,Troisieme age,,,,,,236
236116.0,,3000 FC,900FC,,,,,,,,236
236117.0,,1500 FC,750FC,,,,,,,,236
236118.0,,1500 FC,450FC,,,,,,,,236
236119.0,,3000 FC,750FC,,,,,,,,236
236120.0,,2000 FC,600FC,,,,,,,,236
236121.0,,2500 FC,750FC,,,,,,,,236
236122.0,,2000 FC,600FC,,,,,,,,236
236123.0,,3000 FC,900FC,,,,,,,,236
236124.0,,1500 FC,450FC,,,,,,,,236
236125.0,,2500 FC,750FC,,,,,,,,236
236126.0,,2500 FC,750FC,,,,,,,,236
236127.0,,2500 FC,750FC,,,,,,,,236
236128.0,,1500 FC,450FC,,,,,,,,236
236129.0,,3000 FC,750FC,,,,,,,,236
236130.0,,2500 FC,750FC,,,,,,,,236
236131.0,,1500 FC,450FC,,,,,,,,236
236132.0,,2000 FC,750FC,,,,,,,,236
236133.0,,2000 FC,750FC,,,,,,,,236
236134.0,,2500 FC,750FC,,,,,,,,236
236135.0,,1500 FC,750FC,,,,,,,,236
236136.0,,2000 FC,750FC,,,,,,,,236
236137.0,,3000 FC,750FC,,,,,,,,236
236138.0,,2000 FC,750FC,,,,,,,,236
236139.0,,1500 FC,450FC,,,,,,,,236
236140.0,,2500 FC,750FC,,,,,,,,236
236141.0,,2000 FC,600FC,,,,,,,,236
236142.0,,2500 FC,750FC,,,,,,,,236
236143.0,,1500 FC,450FC,,,,,,,,236
236144.0,,1500 FC,750FC,,,,,,,,236
236145.0,,2000 FC,,,Troisieme age,,,,,,236
236146.0,,3000 FC,900FC,,,,,,,,236
236147.0,,3000 FC,900FC,,,,,,,,236
236148.0,,2500 FC,750FC,,,,,,,,236
236149.0,,3000 FC,750FC,,,,,,,,236
236150.0,,1500 FC,,,Troisieme age,,,,,,236
236151.0,,1500 FC,750FC,,,,,,,,236
236152.0,,1500 FC,750FC,,,,,,,,236
236153.0,,2500 FC,750FC,,,,,,,,236
236154.0,,2500 FC,750FC,,,,,,,,236
236155.0,,3000 FC,750FC,,,,,,,,236
236156.0,,2500 FC,750FC,,,,,,,,236
236157.0,,3000 FC,750FC,,,,,,,,236
236158.0,,2000 FC,,,Troisieme age,,,,,,236
236159.0,,3000 FC,750FC,,,,,,,,236
236160.0,,2500 FC,750FC,,,,,,,,236
236161.0,,2500 FC,750FC,,,,,,,,236
236162.0,,1500 FC,750FC,,,,,,,,236
236163.0,,2000 FC,600FC,,,,,,,,236
236164.0,,2000 FC,750FC,,,,,,,,236
236165.0,,3000 FC,900FC,,,,,,,,236
236166.0,,3000 FC,900FC,,,,,,,,236
236167.0,,3000 FC,750FC,,,,,,,,236
236168.0,,2500 FC,,,Troisieme age,,,,,,236
236169.0,,3000 FC,750FC,,,,,,,,236
236170.0,,2500 FC,750FC,,,,,,,,236
236171.0,,2500 FC,750FC,,,,,,,,236
236172.0,,1500 FC,450FC,,,,,,,,236
236173.0,,3000 FC,900FC,,,,,,,,236
236174.0,,2500 FC,750FC,,,,,,,,236
236175.0,,2000 FC,750FC,,,,,,,,236
236176.0,,2500 FC,,,Veuve,,,,,,236
236177.0,,2500 FC,750FC,,,,,,,,236
236178.0,,1500 FC,750FC,,,,,,,,236
236179.0,,1500 FC,,,Troisieme age,,,,,,236
236180.0,,2500 FC,750FC,,,,,,,,236
236181.0,,2500 FC,750FC,,,,,,,,236
236182.0,,3000 FC,750FC,,,,,,,,236
236183.0,,2000 FC,750FC,,,,,,,,236
236184.0,,2000 FC,750FC,,,,,,,,236
236185.0,,1500 FC,450FC,,,,,,,,236
236186.0,,2000 FC,600FC,,,,,,,,236
236187.0,,3000 FC,750FC,,,,,,,,236
236188.0,,2000 FC,750FC,,,,,,,,236
236189.0,,1500 FC,750FC,,,,,,,,236
236190.0,,2000 FC,750FC,,,,,,,,236
236191.0,,2000 FC,600FC,,,,,,,,236
236192.0,,1500 FC,750FC,,,,,,,,236
236193.0,,3000 FC,900FC,,,,,,,,236
236194.0,,2000 FC,600FC,,,,,,,,236
236195.0,,1500 FC,750FC,,,,,,,,236
236196.0,,1500 FC,450FC,,,,,,,,236
236197.0,,1500 FC,750FC,,,,,,,,236
236198.0,,3000 FC,750FC,,,,,,,,236
236199.0,,2500 FC,750FC,,,,,,,,236
236201.0,,3000 FC,900FC,,,,,,,,236
236202.0,,2000 FC,,,Troisieme age,,,,,,236
236203.0,,1500 FC,,,Troisieme age,,,,,,236
236204.0,,2000 FC,600FC,,,,,,,,236
236205.0,,2500 FC,750FC,,,,,,,,236
236206.0,,2500 FC,750FC,,,,,,,,236
236207.0,,2500 FC,750FC,,,,,,,,236
236208.0,,3000 FC,,,Troisieme age,,,,,,236
236210.0,,1500 FC,450FC,,,,,,,,236
236211.0,,3000 FC,900FC,,,,,,,,236
236212.0,,2500 FC,750FC,,,,,,,,236
236213.0,,2500 FC,,,Veuve,,,,,,236
236214.0,,1500 FC,750FC,,,,,,,,236
236215.0,,2500 FC,750FC,,,,,,,,236
236216.0,,3000 FC,,,Troisieme age,,,,,,236
236217.0,,2500 FC,750FC,,,,,,,,236
236218.0,,3000 FC,750FC,,,,,,,,236
236219.0,,2500 FC,750FC,,,,,,,,236
236220.0,,3000 FC,900FC,,,,,,,,236
236221.0,,1500 FC,450FC,,,,,,,,236
236222.0,,2500 FC,750FC,,,,,,,,236
236223.0,,3000 FC,900FC,,,,,,,,236
236224.0,,3000 FC,,,Troisieme age,,,,,,236
236225.0,,2500 FC,,,Troisieme age,,,,,,236
236226.0,,2000 FC,750FC,,,,,,,,236
236227.0,,2000 FC,750FC,,,,,,,,236
236228.0,,2000 FC,600FC,,,,,,,,236
236229.0,,2500 FC,750FC,,,,,,,,236
236230.0,,2500 FC,,,Troisieme age,,,,,,236
236231.0,,2000 FC,600FC,,,,,,,,236
236232.0,,1500 FC,450FC,,,,,,,,236
236233.0,,2500 FC,750FC,,,,,,,,236
236234.0,,1500 FC,450FC,,,,,,,,236
236235.0,,2000 FC,600FC,,,,,,,,236
236236.0,,2500 FC,750FC,,,,,,,,236
236237.0,,2500 FC,750FC,,,,,,,,236
236238.0,,2000 FC,750FC,,,,,,,,236
236239.0,,1500 FC,750FC,,,,,,,,236
236240.0,,1500 FC,,,Veuve,,,,,,236
236241.0,,2000 FC,600FC,,,,,,,,236
236242.0,,3000 FC,900FC,,,,,,,,236
236243.0,,2500 FC,750FC,,,,,,,,236
236244.0,,2500 FC,750FC,,,,,,,,236
236245.0,,3000 FC,900FC,,,,,,,,236
236246.0,,2000 FC,600FC,,,,,,,,236
236247.0,,2500 FC,750FC,,,,,,,,236
236248.0,,3000 FC,,,Troisieme age,,,,,,236
236249.0,,3000 FC,900FC,,,,,,,,236
236250.0,,2500 FC,750FC,,,,,,,,236
236251.0,,2000 FC,750FC,,,,,,,,236
236252.0,,2000 FC,750FC,,,,,,,,236
236253.0,,1500 FC,750FC,,,,,,,,236
236254.0,,1500 FC,750FC,,,,,,,,236
236255.0,,2000 FC,750FC,,,,,,,,236
236256.0,,1500 FC,450FC,,,,,,,,236
236257.0,,1500 FC,750FC,,,,,,,,236
236258.0,,2000 FC,750FC,,,,,,,,236
236259.0,,2000 FC,600FC,,,,,,,,236
236260.0,,2000 FC,600FC,,,,,,,,236
236261.0,,1500 FC,750FC,,,,,,,,236
236262.0,,2500 FC,750FC,,,,,,,,236
236263.0,,1500 FC,750FC,,,,,,,,236
236264.0,,2000 FC,600FC,,,,,,,,236
236265.0,,2000 FC,750FC,,,,,,,,236
236266.0,,3000 FC,,,Troisieme age,,,,,,236
236267.0,,2000 FC,750FC,,,,,,,,236
236268.0,,3000 FC,900FC,,,,,,,,236
236269.0,,2000 FC,750FC,,,,,,,,236
236270.0,,2000 FC,750FC,,,,,,,,236
236271.0,,2000 FC,750FC,,,,,,,,236
236272.0,,1500 FC,750FC,,,,,,,,236
236273.0,,3000 FC,750FC,,,,,,,,236
236274.0,,1500 FC,450FC,,,,,,,,236
236275.0,,3000 FC,900FC,,,,,,,,236
236276.0,,2000 FC,750FC,,,,,,,,236
236277.0,,2500 FC,750FC,,,,,,,,236
236278.0,,1500 FC,450FC,,,,,,,,236
236279.0,,1500 FC,450FC,,,,,,,,236
236280.0,,2000 FC,750FC,,,,,,,,236
236281.0,,1500 FC,450FC,,,,,,,,236
236282.0,,2500 FC,750FC,,,,,,,,236
236283.0,,1500 FC,750FC,,,,,,,,236
587001.0,,3000 FC,,,Veuve,,,,,,587
587002.0,,8800 FC,2000FC,,,,,,,,587
587003.0,,2500 FC,750FC,,,,,,,,587
587004.0,,11000 FC,2000FC,,,,,,,,587
587005.0,,8800 FC,2000FC,,,,,,,,587
587006.0,,13200 FC,2000FC,,,,,,,,587
587007.0,,6600 FC,2000FC,,,,,,,,587
587008.0,,8800 FC,2000FC,,,,,,,,587
587009.0,,2500 FC,750FC,,,,,,,,587
587010.0,,11000 FC,2000FC,,,,,,,,587
587011.0,,13200 FC,2000FC,,,,,,,,587
587012.0,,11000 FC,2000FC,,,,,,,,587
587013.0,,11000 FC,2000FC,,,,,,,,587
587014.0,,11000 FC,2000FC,,,,,,,,587
587015.0,,11000 FC,,,Troisieme age,,,,,,587
587016.0,,3000 FC,900FC,,,,,,,,587
587017.0,,1500 FC,750FC,,,,,,,,587
587018.0,,3000 FC,900FC,,,,,,,,587
587019.0,,2000 FC,750FC,,,,,,,,587
587020.0,,1500 FC,750FC,,,,,,,,587
587021.0,,1500 FC,750FC,,,,,,,,587
587022.0,,1500 FC,450FC,,,,,,,,587
587023.0,,3000 FC,900FC,,,,,,,,587
587024.0,,13200 FC,2000FC,,,,,,,,587
587025.0,,2500 FC,750FC,,,,,,,,587
587026.0,,2000 FC,750FC,,,,,,,,587
587027.0,,2500 FC,,,Troisieme age,,,,,,587
587028.0,,3000 FC,900FC,,,,,,,,587
587029.0,,2500 FC,750FC,,,,,,,,587
587030.0,,3000 FC,750FC,,,,,,,,587
587031.0,,2000 FC,,,Pensionner Etat,,,,,,587
587032.0,,3000 FC,750FC,,,,,,,,587
587033.0,,2000 FC,750FC,,,,,,,,587
587034.0,,3000 FC,900FC,,,,,,,,587
587035.0,,1500 FC,750FC,,,,,,,,587
587036.0,,2500 FC,750FC,,,,,,,,587
587037.0,,2500 FC,750FC,,,,,,,,587
587038.0,,2500 FC,750FC,,,,,,,,587
587039.0,,2000 FC,750FC,,,,,,,,587
587040.0,,2000 FC,600FC,,,,,,,,587
587041.0,,2500 FC,750FC,,,,,,,,587
587042.0,,2000 FC,,,Troisieme age,,,,,,587
587043.0,,2500 FC,,,,,,,,,587
587044.0,,1500 FC,450FC,,,,,,,,587
587045.0,,8800 FC,2000FC,,,,,,,,587
587046.0,,11000 FC,2000FC,,,,,,,,587
587047.0,,1500 FC,450FC,,,,,,,,587
587048.0,,2500 FC,750FC,,,,,,,,587
587049.0,,2500 FC,,,Troisieme age,,,,,,587
587050.0,,11000 FC,2000FC,,,,,,,,587
587051.0,,13200 FC,2000FC,,,,,,,,587
587052.0,,1500 FC,,,Troisieme age,,,,,,587
587053.0,,8800 FC,2000FC,,,,,,,,587
587054.0,,2000 FC,,,Veuve,,,,,,587
587055.0,,2000 FC,600FC,,,,,,,,587
587056.0,,2500 FC,750FC,,,,,,,,587
587057.0,,11000 FC,,,Veuve,,,,,,587
587058.0,,11000 FC,2000FC,,,,,,,,587
587059.0,,2000 FC,750FC,,,,,,,,587
587060.0,,8800 FC,2000FC,,,,,,,,587
587061.0,,11000 FC,2000FC,,,,,,,,587
587062.0,,6600 FC,2000FC,,,,,,,,587
587063.0,,13200 FC,2000FC,,,,,,,,587
587064.0,,13200 FC,2000FC,,,,,,,,587
587065.0,,1500 FC,450FC,,,,,,,,587
587066.0,,6600 FC,2000FC,,,,,,,,587
587067.0,,11000 FC,2000FC,,,,,,,,587
587068.0,,6600 FC,2000FC,,,,,,,,587
587069.0,,13200 FC,2000FC,,,,,,,,587
587070.0,,13200 FC,2000FC,,,,,,,,587
587071.0,,3000 FC,900FC,,,,,,,,587
587072.0,,6600 FC,2000FC,,,,,,,,587
587073.0,,6600 FC,2000FC,,,,,,,,587
587074.0,,3000 FC,900FC,,,,,,,,587
587075.0,,1500 FC,,,Troisieme age,,,,,,587
587076.0,,8800 FC,2000FC,,,,,,,,587
587077.0,,1500 FC,750FC,,,,,,,,587
587078.0,,1500 FC,750FC,,,,,,,,587
587079.0,,2500 FC,750FC,,,,,,,,587
587080.0,,2000 FC,,,Troisieme age,,,,,,587
587081.0,,2500 FC,750FC,,,,,,,,587
587082.0,,2500 FC,750FC,,,,,,,,587
587083.0,,2500 FC,750FC,,,,,,,,587
587084.0,,3000 FC,900FC,,,,,,,,587
587085.0,,1500 FC,750FC,,,,,,,,587
587086.0,,2000 FC,,,Troisieme age,,,,,,587
587087.0,,2500 FC,750FC,,,,,,,,587
587088.0,,2500 FC,,,Troisieme age,,,,,,587
587089.0,,2000 FC,750FC,,,,,,,,587
587090.0,,3000 FC,900FC,,,,,,,,587
587091.0,,2500 FC,750FC,,,,,,,,587
587092.0,,2000 FC,600FC,,,,,,,,587
587093.0,,3000 FC,900FC,,,,,,,,587
587094.0,,1500 FC,750FC,,,,,,,,587
587095.0,,1500 FC,450FC,,,,,,,,587
587096.0,,2000 FC,600FC,,,,,,,,587
587097.0,,2000 FC,600FC,,,,,,,,587
587098.0,,2000 FC,600FC,,,,,,,,587
587099.0,,2500 FC,750FC,,,,,,,,587
587100.0,,2000 FC,600FC,,,,,,,,587
587101.0,,6600 FC,2000FC,,,,,,,,587
587102.0,,3000 FC,750FC,,,,,,,,587
587103.0,,1500 FC,450FC,,,,,,,,587
587104.0,,13200 FC,2000FC,,,,,,,,587
587105.0,,2000 FC,750FC,,,,,,,,587
587106.0,,1500 FC,750FC,,,,,,,,587
587107.0,,3000 FC,,,Troisieme age,,,,,,587
587108.0,,11000 FC,2000FC,,,,,,,,587
587109.0,,3000 FC,750FC,,,,,,,,587
587110.0,,2500 FC,750FC,,,,,,,,587
587111.0,,1500 FC,,,Pensionner Etat,,,,,,587
587112.0,,8800 FC,2000FC,,,,,,,,587
587113.0,,2000 FC,600FC,,,,,,,,587
587114.0,,2500 FC,750FC,,,,,,,,587
587115.0,,8800 FC,2000FC,,,,,,,,587
587116.0,,3000 FC,750FC,,,,,,,,587
587117.0,,3000 FC,900FC,,,,,,,,587
587118.0,,6600 FC,2000FC,,,,,,,,587
587119.0,,13200 FC,2000FC,,,,,,,,587
587121.0,,2500 FC,750FC,,,,,,,,587
587122.0,,1500 FC,450FC,,,,,,,,587
587123.0,,2500 FC,,,,,,,,,587
587124.0,,3000 FC,750FC,,,,,,,,587
587125.0,,2000 FC,,,,,,,,,587
587126.0,,2500 FC,,,,,,,,,587
587127.0,,2500 FC,,,,,,,,,587
587128.0,,2500 FC,,,,,,,,,587
587129.0,,2500 FC,750FC,,,,,,,,587
587130.0,,2500 FC,,,,,,,,,587
587131.0,,1500 FC,750FC,,,,,,,,587
587132.0,,1500 FC,450FC,,,,,,,,587
587133.0,,1500 FC,750FC,,,,,,,,587
587134.0,,2000 FC,600FC,,,,,,,,587
587135.0,,3000 FC,750FC,,,,,,,,587
